emp_id,name,dept_id,salary,hire_date,job_level,performance_rating
158187,Employee_7314,9402,48727.0,2014-10-22,Junior,4
706736,Employee_7315,3954,113993.0,2020-10-12,senior,4
297883,Employee_7316,1582,38911.0,2020-01-15,Mid,3
243151,Employee_7317,8137,58039.0,2011-02-03,Mid,3
873875,Employee_7318,7220,103810.0,2024-12-07,Mid,3
670005,Employee_7319,5067,241066.0,2020-01-27,senior,1
646845,Employee_7320,3087,111696.0,2018-02-03,senior,4
829660,Employee_7321,2937,80093.0,2017-09-12,Junior,5
624245,Employee_7322,8435,78524.0,2022-02-14,Mid,1
856944,Employee_7323,8137,191445.0,2020-08-19,Mid,4
578212,Employee_7324,3321,44241.0,2013-06-17,Junior,5
139255,Employee_7325,9402,59874.0,2011-05-02,senior,3
479913,Employee_7326,4806,31622.0,2012-04-27,Mid,3
507159,Employee_7327,3321,43425.0,2022-07-17,Junior,4
580778,Employee_7328,2937,58077.0,2023-06-22,Junior,2
656326,Employee_7329,2162,40679.0,2016-12-27,Mid,5
511966,Employee_7330,9289,82790.0,2024-04-30,Mid,3
962673,Employee_7331,3321,40265.0,2017-05-29,Junior,3
135760,Employee_7332,4898,66285.0,2010-12-24,Mid,5
868196,Employee_7333,1582,110496.0,2030-04-15,Junior,3
822746,Employee_7334,6709,65301.0,2020-02-27,Mid,2
676293,Employee_7335,6397,32995.0,2014-12-11,Mid,4
840250,Employee_7336,8435,77982.0,2022-08-23,senior,3
873659,Employee_7337,9402,33869.0,2013-07-15,Mid,5
934426,Employee_7338,4688,46989.0,2020-09-16,Mid,5
713395,Employee_7339,6255,58418.0,2023-05-05,Junior,3
178220,Employee_7340,2746,83372.0,2017-01-29,Junior,2
616465,Employee_7341,2642,62227.0,2010-04-13,Mid,4
130000,Employee_7342,2078,53411.0,2022-04-23,Junior,4
443066,Employee_7343,5067,49971.0,2015-01-04,Mid,5
240428,Employee_7344,4522,41064.0,2015-12-05,Junior,3
401930,Employee_7345,2631,47610.0,2016-12-14,senior,3
307134,,5482,40576.0,2021-06-20,Junior,3
134226,Employee_7347,1676,43231.0,2023-07-01,Junior,4
411769,Employee_7348,6229,198943.0,2021-09-30,Junior,1
156412,Employee_7349,6397,44002.0,2019-05-23,Junior,1
245279,Employee_7350,1700,101388.0,2011-10-23,Junior,3
889477,Employee_7351,5482,75613.0,2020-10-26,Junior,3
161663,Employee_7352,1582,57715.0,2011-03-16,Mid,3
886835,Employee_7353,4837,44641.0,2016-01-28,senior,4
644295,Employee_7354,1360,38382.0,2013-10-10,Junior,5
821963,Employee_7355,4837,31607.0,2020-05-26,Junior,3
623454,Employee_7356,6255,133489.0,2012-04-27,senior,3
456999,Employee_7357,3183,65185.0,2024-09-18,Junior,2
840154,Employee_7358,6255,57343.0,2020-02-08,Junior,3
639461,Employee_7359,9289,60971.0,2023-03-26,Mid,1
538358,Employee_7360,2483,40897.0,2021-09-24,Junior,2
501529,Employee_7361,3321,191317.0,2017-08-23,Junior,2
825412,Employee_7362,3968,61774.0,2018-11-27,Mid,2
148711,Employee_7363,3321,55965.0,2014-01-28,senior,4
907993,Employee_7364,3303,65029.0,2015-03-31,Mid,5
101683,Employee_7365,8137,33071.0,2022-03-31,Junior,2
378263,Employee_7366,6696,51775.0,2017-06-16,Mid,4
506639,Employee_7367,2642,79346.0,2021-12-02,senior,5
213067,Employee_7368,3321,44925.0,2012-08-28,Junior,5
885262,Employee_7369,4538,37711.0,2010-05-09,senior,3
859181,Employee_7370,7975,84840.0,2014-01-09,senior,2
215004,Employee_7371,2631,45930.0,2020-09-09,LEAD,5
480776,Employee_7372,2056,55758.0,2023-01-02,Junior,4
801897,Employee_7373,7975,42342.0,2015-11-29,senior,3
821018,Employee_7374,2078,62715.0,2021-11-17,Junior,3
985740,Employee_7375,3954,111334.0,2013-11-13,Mid,3
234299,Employee_7376,2745,65702.0,2014-06-05,LEAD,3
267965,Employee_7377,6397,71367.0,2012-01-12,Junior,3
930358,Employee_7378,2483,42084.0,2013-12-10,Mid,2
713112,Employee_7379,1360,31360.0,2021-12-17,Mid,3
937671,Employee_7380,4522,196345.0,2023-03-20,Mid,2
339313,Employee_7381,1676,35349.0,2016-01-14,senior,1
528833,Employee_7382,3954,89926.0,2019-09-17,Mid,3
544979,Employee_7383,4522,65139.0,2022-01-10,LEAD,4
751441,Employee_7384,3214,83860.0,2014-10-02,Junior,5
587918,Employee_7385,6133,1062698.0,2012-06-29,senior,3
582505,Employee_7386,7220,35674.0,2017-07-30,Mid,2
439974,Employee_7387,1582,84317.0,2023-03-09,senior,3
366458,Employee_7388,8435,81785.0,2012-08-24,Junior,4
954368,Employee_7389,3087,51250.0,2022-02-23,Mid,5
169616,Employee_7390,4688,32367.0,2012-11-26,Junior,3
380067,Employee_7391,7572,40786.0,2022-11-18,Mid,3
889513,Employee_7392,3087,91036.0,2015-03-16,LEAD,3
823037,Employee_7393,1676,37662.0,2014-11-02,Junior,3
955951,Employee_7394,9402,89332.0,2011-08-02,Junior,2
807951,Employee_7395,3321,104833.0,2014-12-15,Mid,2
168493,,4688,125091.0,2021-10-04,Junior,3
500806,Employee_7397,4806,69319.0,2015-08-24,Mid,2
865214,Employee_7398,1360,54881.0,2024-11-16,LEAD,3
727178,Employee_7399,3407,58456.0,2010-07-16,Mid,3
727241,Employee_7400,2056,49681.0,2018-07-10,LEAD,2
223822,Employee_7401,8137,85429.0,2013-06-18,senior,4
945296,Employee_7402,5067,77278.0,2019-05-01,Junior,5
349517,Employee_7403,4538,46979.0,2021-09-23,Mid,4
804519,Employee_7404,2631,69861.0,2024-04-23,Mid,1
855577,Employee_7405,2720,36560.0,2022-11-28,Junior,3
139725,Employee_7406,4806,54836.0,2023-03-16,Mid,4
183529,Employee_7407,4806,53354.0,2023-09-12,senior,4
176069,Employee_7408,7975,61110.0,2012-04-24,Junior,4
845378,Employee_7409,3954,33574.0,2016-04-01,Mid,3
809785,,3407,71555.0,2024-02-04,Junior,3
458723,Employee_7411,4898,35829.0,2019-05-27,Junior,4
244384,Employee_7412,4688,71435.0,2014-08-03,Junior,1
539636,Employee_7413,3407,108340.0,2023-05-14,Junior,4
641126,Employee_7414,2162,220887.0,2013-06-21,Mid,3
112398,Employee_7415,9402,69982.0,2013-07-27,Mid,4
244568,Employee_7416,4898,66490.0,2021-10-13,Junior,4
290226,Employee_7417,2790,72559.0,2013-09-26,Mid,3
504456,Employee_7418,3407,99564.0,2022-04-21,Mid,3
361184,Employee_7419,7220,40456.0,2012-10-28,Junior,1
800124,Employee_7420,9289,111818.0,2014-02-10,Mid,5
217739,Employee_7421,2162,110089.0,2024-03-23,Mid,4
783931,Employee_7422,7811,45831.0,2014-04-02,Mid,4
438072,Employee_7423,3087,1062698.0,2015-02-27,Mid,2
908972,Employee_7424,2483,35806.0,2010-08-06,senior,4
103003,,4460,33957.0,2012-11-10,senior,1
409255,Employee_7426,7572,38078.0,2017-10-08,Mid,3
301637,Employee_7427,2642,30938.0,2013-03-09,Mid,3
267137,Employee_7428,7572,73136.0,2013-04-26,senior,4
983487,Employee_7429,7017,56382.0,2017-03-15,Mid,3
635223,Employee_7430,8137,81964.0,2024-08-12,LEAD,5
554396,Employee_7431,1360,66744.0,2010-10-21,Mid,4
121471,Employee_7432,6709,221822.0,2019-07-25,Junior,2
826190,Employee_7433,3968,,2011-03-06,Mid,4
797751,Employee_7434,6255,76087.0,2014-01-01,Mid,5
186506,Employee_7435,7017,194923.0,2021-12-02,LEAD,3
957980,Employee_7436,4898,64902.0,2019-08-30,LEAD,3
568415,Employee_7437,4522,50757.0,2022-07-23,Junior,4
360434,Employee_7438,4898,71911.0,2024-12-20,senior,4
913729,Employee_7439,5067,1062698.0,2012-11-09,Junior,3
732691,Employee_7440,3087,35350.0,2010-10-02,Junior,4
205475,Employee_7441,9289,61171.0,2017-11-12,Junior,3
737382,Employee_7442,8851,191210.0,2015-04-21,senior,4
221120,Employee_7443,4806,96958.0,2019-11-18,Mid,3
518286,Employee_7444,2790,51244.0,2014-03-01,Mid,5
656082,Employee_7445,1360,67635.0,2024-12-15,senior,2
289590,Employee_7446,2937,40172.0,2012-10-20,Junior,3
179301,Employee_7447,2631,70960.0,2015-04-05,Junior,5
989819,Employee_7448,2056,39820.0,2015-04-24,Mid,3
833922,Employee_7449,2631,84887.0,2018-08-17,Junior,3
305388,Employee_7450,6397,33526.0,2011-09-01,Mid,4
880000,Employee_7451,2642,34542.0,2016-03-19,Mid,3
478032,Employee_7452,1676,107653.0,2019-04-23,LEAD,3
922079,Employee_7453,6229,33055.0,2021-02-13,LEAD,3
854642,Employee_7454,1582,80056.0,2017-02-01,senior,1
207223,Employee_7455,2746,63551.0,2022-07-24,Mid,3
973378,Employee_7456,6255,84739.0,2017-06-26,Mid,2
394888,Employee_7457,6397,179736.0,2016-02-18,Junior,5
266821,Employee_7458,4898,33148.0,2012-08-31,Junior,3
989592,Employee_7459,7017,148735.0,2011-02-22,Mid,3
596562,Employee_7460,2720,47435.0,2012-01-10,Mid,3
892492,Employee_7461,5482,64530.0,2018-02-11,senior,2
955231,Employee_7462,3968,45487.0,2022-11-19,Mid,4
200335,Employee_7463,7572,79195.0,2013-08-19,Junior,2
206957,Employee_7464,1360,77122.0,2015-09-06,Mid,3
358461,Employee_7465,4837,82261.0,2011-12-06,Junior,3
650750,Employee_7466,6133,77937.0,2010-05-31,Junior,4
297107,Employee_7467,9402,33283.0,2019-07-12,senior,3
922396,Employee_7468,4806,42500.0,2016-08-30,Mid,5
616171,Employee_7469,1700,42646.0,2015-04-28,senior,3
879926,Employee_7470,2642,63011.0,2011-04-13,Mid,2
232378,Employee_7471,4688,63599.0,2022-01-08,senior,1
846592,Employee_7472,4538,39450.0,2014-07-24,senior,5
318825,Employee_7473,3303,66215.0,2021-04-25,Junior,2
628425,Employee_7474,2720,70161.0,2023-08-23,Junior,1
531026,Employee_7475,8851,33464.0,2021-04-29,Mid,4
117425,Employee_7476,9289,47181.0,2016-06-14,Junior,2
790914,Employee_7477,6255,82353.0,2016-09-03,Junior,3
743600,Employee_7478,3407,125054.0,2010-07-27,senior,1
559766,Employee_7479,6717,181061.0,2018-02-07,Mid,3
354522,Employee_7480,3321,37361.0,2013-08-31,Mid,3
138281,Employee_7481,8137,75120.0,2017-12-25,Junior,3
787494,Employee_7482,3968,79851.0,2023-03-31,Mid,3
490936,Employee_7483,2746,1062698.0,2021-07-06,senior,2
680476,Employee_7484,3954,1062698.0,2021-03-19,Junior,3
361344,Employee_7485,6709,46600.0,2021-04-13,Mid,4
256168,Employee_7486,2483,204539.0,2010-10-15,Junior,4
647196,Employee_7487,2746,63992.0,2021-03-07,Junior,3
415988,Employee_7488,2720,38954.0,2017-07-01,senior,3
381900,Employee_7489,2790,34190.0,2024-07-09,senior,5
475384,Employee_7490,7383,91938.0,2019-03-25,Junior,2
717308,Employee_7491,6133,116934.0,2013-04-06,Junior,3
359901,Employee_7492,7220,50552.0,2021-07-08,Junior,4
784166,Employee_7493,6709,66496.0,2011-11-27,Mid,3
761116,Employee_7494,7383,111668.0,2012-08-27,Mid,5
281737,Employee_7495,6696,53815.0,2014-05-22,Junior,3
851356,Employee_7496,3183,75676.0,2014-08-01,Mid,3
268311,Employee_7497,4522,90767.0,2013-05-29,Mid,3
714736,Employee_7498,4837,81872.0,2021-08-16,Junior,4
593557,Employee_7499,6709,203998.0,2017-11-18,Junior,3
380639,Employee_7500,7975,38120.0,2014-04-08,Junior,1
768262,Employee_7501,5482,54536.0,2014-07-27,senior,5
175547,Employee_7502,3087,48526.0,2023-11-15,Mid,4
529998,Employee_7503,7017,77664.0,2013-09-10,Mid,4
149108,Employee_7504,6229,69202.0,2017-03-16,senior,3
386503,Employee_7505,2937,79777.0,2017-09-11,Junior,2
614991,Employee_7506,7383,78789.0,2015-09-12,Mid,5
682234,Employee_7507,7811,70055.0,2013-08-04,Mid,4
347920,Employee_7508,7017,50356.0,2013-08-24,Junior,4
491162,Employee_7509,4806,50760.0,2021-07-25,Mid,5
971058,Employee_7510,7975,67913.0,2011-11-14,senior,4
635715,Employee_7511,9289,62021.0,2023-05-06,Junior,4
841637,Employee_7512,3321,73069.0,2024-02-15,Mid,3
741675,Employee_7513,4538,75172.0,2019-03-06,senior,3
587264,Employee_7514,2937,37015.0,2021-12-24,Junior,3
978933,Employee_7515,3214,68926.0,2013-12-31,Mid,3
668153,Employee_7516,2162,35543.0,2024-06-29,senior,2
209011,Employee_7517,2078,178504.0,2023-10-29,senior,3
690915,Employee_7518,3968,32661.0,2022-07-18,Junior,3
199447,Employee_7519,1360,42703.0,2021-06-08,Mid,3
225462,Employee_7520,3954,65060.0,2011-06-01,Junior,3
937431,Employee_7521,4460,69779.0,2021-08-13,Mid,3
660251,Employee_7522,4837,37902.0,2018-08-31,LEAD,4
830244,Employee_7523,2790,41090.0,2013-11-10,Mid,2
251545,Employee_7524,2631,77262.0,2016-12-13,Junior,4
374204,Employee_7525,4837,48181.0,2015-05-12,Junior,3
293166,Employee_7526,4522,60076.0,2024-12-31,senior,2
822610,Employee_7527,4538,63195.0,2014-07-09,Junior,4
998402,Employee_7528,3214,83616.0,2022-09-29,Mid,4
408061,Employee_7529,2162,32037.0,2018-07-15,Junior,5
688195,Employee_7530,5482,1062698.0,2023-11-10,Mid,4
369321,Employee_7531,3183,,2013-07-17,Mid,2
271998,Employee_7532,9402,135453.0,2018-12-04,Junior,2
943813,Employee_7533,2937,91043.0,2018-03-22,Mid,3
696104,Employee_7534,6229,,2021-10-03,Mid,5
387238,Employee_7535,4898,249110.0,2015-09-13,Mid,2
210241,Employee_7536,3087,110000.0,2018-11-08,Junior,2
292486,Employee_7537,5482,78115.0,2014-07-10,senior,2
519224,Employee_7538,3407,119648.0,2030-04-15,senior,4
539401,Employee_7539,6709,115092.0,2020-09-04,Mid,5
487888,Employee_7540,1582,31725.0,2016-04-25,Mid,5
645351,Employee_7541,7220,31184.0,2030-04-15,Mid,3
893501,Employee_7542,2745,87536.0,2014-03-24,Junior,3
861238,Employee_7543,1700,41411.0,2012-05-30,Junior,3
626712,Employee_7544,6709,59868.0,2024-01-15,Junior,4
186685,Employee_7545,9402,39369.0,2022-10-23,Junior,3
457358,Employee_7546,4688,39244.0,2012-05-30,senior,3
406656,Employee_7547,3087,45167.0,2013-07-21,senior,4
718402,Employee_7548,6709,68545.0,2022-02-28,Mid,3
876080,Employee_7549,3183,58767.0,2022-08-30,Mid,4
937827,Employee_7550,1582,57719.0,2020-05-04,Junior,3
107773,Employee_7551,3321,86944.0,2017-08-23,senior,4
226371,Employee_7552,5482,154816.0,2022-12-23,Junior,3
820082,Employee_7553,4522,32693.0,2012-01-31,Junior,1
893837,Employee_7554,4522,111568.0,2013-03-16,senior,5
354541,Employee_7555,8137,,2018-06-03,Mid,3
563648,Employee_7556,2746,66774.0,2019-08-21,Mid,3
686655,Employee_7557,2746,72258.0,2020-10-15,Mid,3
177737,Employee_7558,2720,49589.0,2020-12-12,Mid,3
516890,Employee_7559,3321,64850.0,2017-06-11,Junior,1
766709,Employee_7560,3954,111748.0,2020-04-03,senior,4
695922,Employee_7561,4898,41789.0,2019-08-24,Mid,2
147280,Employee_7562,2162,65448.0,2023-01-28,senior,3
948301,Employee_7563,8137,125870.0,2017-07-29,LEAD,3
192622,Employee_7564,3407,70299.0,2024-05-04,Mid,3
957406,Employee_7565,6397,65852.0,2017-03-09,Mid,2
190189,Employee_7566,5482,43919.0,2017-06-07,Junior,3
200747,Employee_7567,2162,89542.0,2030-04-15,Mid,4
512307,Employee_7568,2056,91112.0,2011-06-14,senior,3
946638,Employee_7569,7975,58064.0,2021-09-01,Mid,4
396722,Employee_7570,2078,40976.0,2012-02-18,senior,1
226584,Employee_7571,3968,32530.0,2013-10-04,Junior,4
720810,Employee_7572,6229,101294.0,2012-04-22,Junior,5
993105,Employee_7573,9402,37111.0,2020-09-01,Mid,2
244827,Employee_7574,8435,41986.0,2020-10-16,Junior,2
439459,Employee_7575,2746,115725.0,2016-07-05,Mid,4
395263,Employee_7576,2078,109402.0,2012-06-12,Junior,3
792000,Employee_7577,2483,77260.0,2021-12-17,Mid,4
652879,Employee_7578,6133,46626.0,2019-06-25,senior,4
663314,Employee_7579,1676,69410.0,2021-03-26,Junior,2
678708,Employee_7580,2937,40060.0,2016-09-29,LEAD,3
379298,Employee_7581,8435,97344.0,2012-08-16,Junior,2
623375,Employee_7582,9402,97858.0,2021-04-04,senior,5
560708,Employee_7583,3968,64038.0,2010-06-08,senior,1
409735,Employee_7584,1700,74418.0,2020-02-12,Mid,4
703517,Employee_7585,6696,50826.0,2021-11-10,Mid,5
173542,Employee_7586,2631,35901.0,2016-11-26,Mid,1
148335,Employee_7587,6696,52794.0,2020-12-15,Junior,2
658947,Employee_7588,3214,43727.0,2021-07-23,Junior,3
726251,Employee_7589,3183,57087.0,2015-05-26,senior,3
781273,Employee_7590,3214,46292.0,2020-07-24,Junior,5
366975,Employee_7591,3303,96122.0,2013-08-01,Mid,1
214556,Employee_7592,4837,45675.0,2019-06-12,Junior,5
532707,Employee_7593,2720,48664.0,2015-09-02,senior,3
810772,Employee_7594,2937,,2012-12-17,Junior,5
572092,Employee_7595,2483,56030.0,2011-11-16,Junior,3
680994,Employee_7596,6696,31403.0,2019-07-11,Mid,4
690484,Employee_7597,4688,43786.0,2011-10-01,senior,2
611019,Employee_7598,4460,71188.0,2016-08-11,Mid,3
601233,Employee_7599,2078,64633.0,2023-01-27,Junior,3
949872,Employee_7600,8435,81420.0,2012-05-09,Junior,4
278804,Employee_7601,6133,247208.0,2020-04-25,Mid,5
494677,Employee_7602,2790,74236.0,2011-08-16,Mid,3
813698,Employee_7603,5482,39157.0,2019-01-16,senior,3
301091,Employee_7604,6717,239917.0,2017-07-22,Mid,3
825305,Employee_7605,6229,104409.0,2022-03-08,Junior,3
418039,Employee_7606,7572,50809.0,2021-12-11,senior,5
693721,Employee_7607,3214,42078.0,2018-05-19,LEAD,3
943356,Employee_7608,3407,57958.0,2022-04-15,Mid,2
158234,Employee_7609,8851,58287.0,2022-02-16,Mid,2
939087,Employee_7610,7220,63679.0,2018-08-08,senior,3
352549,Employee_7611,6696,32410.0,2012-09-11,LEAD,2
240872,Employee_7612,2790,36849.0,2020-06-15,Junior,1
895835,Employee_7613,2631,146991.0,2021-12-05,senior,4
583976,Employee_7614,5067,49381.0,2016-11-19,senior,3
530921,Employee_7615,2078,46452.0,2017-01-01,senior,3
273873,Employee_7616,8137,37292.0,2021-01-10,senior,3
755739,Employee_7617,6397,62259.0,2014-11-24,Mid,5
925902,Employee_7618,7572,119449.0,2024-01-07,Junior,3
317355,Employee_7619,8435,31875.0,2021-12-04,senior,3
547607,Employee_7620,1676,39797.0,2017-02-11,senior,3
405253,Employee_7621,6397,73439.0,2021-04-20,Mid,3
209673,Employee_7622,8137,60292.0,2013-08-27,Mid,3
437108,Employee_7623,8137,100846.0,2025-01-06,Mid,3
634294,Employee_7624,3087,79120.0,2022-12-04,Junior,4
741391,Employee_7625,6133,37446.0,2021-04-09,senior,3
846522,Employee_7626,3087,66236.0,2014-07-24,Mid,4
761429,Employee_7627,9402,114482.0,2024-04-10,senior,4
610848,Employee_7628,4538,41581.0,2010-09-24,Junior,5
518410,Employee_7629,2078,40420.0,2019-02-13,LEAD,4
590398,Employee_7630,1582,33563.0,2016-05-02,Junior,3
555778,Employee_7631,4460,41554.0,2015-04-03,senior,2
700001,Employee_7632,6229,38254.0,2011-12-02,LEAD,3
893760,Employee_7633,2642,78625.0,2024-12-08,senior,5
304130,Employee_7634,4898,54661.0,2024-01-19,senior,4
227703,,7383,30347.0,2017-01-01,Junior,3
753764,Employee_7636,5067,47800.0,2010-06-15,Mid,4
758768,Employee_7637,2790,94062.0,2014-05-07,Mid,5
733202,Employee_7638,6255,,2014-06-10,Mid,2
119609,Employee_7639,4898,34046.0,2021-03-02,Mid,3
876847,Employee_7640,7017,94979.0,2022-08-15,Mid,1
740851,Employee_7641,7220,53223.0,2012-08-07,Junior,2
630604,Employee_7642,4460,55024.0,2025-01-05,senior,5
181520,Employee_7643,1360,30260.0,2023-12-16,Mid,4
757778,Employee_7644,4460,72942.0,2010-05-13,Mid,3
680898,Employee_7645,6696,33925.0,2022-05-01,Mid,3
692819,Employee_7646,9402,63071.0,2013-03-07,senior,3
232642,Employee_7647,6255,99784.0,2016-02-26,Junior,4
109523,Employee_7648,2746,32771.0,2018-06-01,Junior,2
850909,Employee_7649,5067,67133.0,2011-07-04,Mid,2
319837,Employee_7650,3087,233216.0,2010-03-30,Mid,3
820748,Employee_7651,5482,111529.0,2021-04-30,Mid,4
169598,Employee_7652,2745,,2013-03-09,Junior,4
731758,Employee_7653,6397,90273.0,2022-05-24,Mid,3
753024,Employee_7654,3303,76050.0,2012-08-22,Mid,4
652428,Employee_7655,2056,109150.0,2013-01-05,Mid,3
862731,Employee_7656,7572,50838.0,2014-04-22,Junior,4
215958,Employee_7657,3183,93390.0,2014-04-28,Junior,3
243459,Employee_7658,5067,100810.0,2010-02-13,senior,3
829737,Employee_7659,7017,42207.0,2022-08-05,Junior,3
987689,Employee_7660,1582,38984.0,2016-09-25,Mid,2
615361,Employee_7661,2642,42873.0,2011-12-04,LEAD,5
914008,Employee_7662,5482,67970.0,2011-09-18,Junior,3
536482,Employee_7663,7975,47096.0,2013-03-02,senior,3
596279,Employee_7664,2162,32996.0,2021-07-08,Junior,2
790445,Employee_7665,5482,43541.0,2021-01-02,Junior,1
520282,Employee_7666,2720,112989.0,2024-10-02,senior,2
693453,Employee_7667,8435,91557.0,2015-05-07,Junior,1
961752,Employee_7668,7572,63818.0,2021-01-05,Junior,4
119960,Employee_7669,1700,91956.0,2014-03-17,Junior,3
937198,Employee_7670,4898,78295.0,2014-12-22,Junior,2
800773,Employee_7671,6397,38327.0,2016-02-02,Mid,4
757944,Employee_7672,6255,54711.0,2013-11-04,Mid,3
720313,Employee_7673,6255,,2011-01-28,Mid,3
635615,Employee_7674,1360,65508.0,2020-03-13,senior,3
920405,Employee_7675,6229,43777.0,2012-10-18,senior,3
441460,Employee_7676,2631,49280.0,2015-08-24,Junior,3
691835,Employee_7677,9289,44274.0,2021-10-21,Junior,5
970538,Employee_7678,3968,39047.0,2023-02-09,senior,4
840464,Employee_7679,2078,77596.0,2012-11-30,Mid,4
767730,Employee_7680,4460,85760.0,2011-09-09,Junior,4
811310,Employee_7681,3407,94096.0,2014-01-06,senior,2
897010,Employee_7682,8137,47294.0,2016-02-10,Junior,4
421574,Employee_7683,6397,30508.0,2011-12-31,Mid,2
735944,Employee_7684,2937,31041.0,2013-06-15,Junior,3
630006,Employee_7685,3321,78942.0,2023-08-27,Mid,5
834306,Employee_7686,5482,57436.0,2019-02-12,Mid,4
456105,Employee_7687,1360,45448.0,2014-12-10,Mid,2
759703,Employee_7688,4837,47100.0,2012-01-21,Mid,3
678109,Employee_7689,7975,79473.0,2016-03-26,LEAD,3
660837,Employee_7690,7017,39114.0,2022-01-07,Mid,2
252229,Employee_7691,6709,95808.0,2023-06-30,Junior,3
465331,Employee_7692,4538,73500.0,2019-12-15,Mid,4
709471,Employee_7693,4460,36312.0,2023-06-01,senior,5
237987,Employee_7694,2745,40916.0,2012-11-06,Junior,2
358444,Employee_7695,7811,47940.0,2016-03-27,senior,3
443551,Employee_7696,5482,86553.0,2010-07-08,Mid,3
626762,Employee_7697,2162,56545.0,2010-10-11,Junior,3
276390,Employee_7698,3321,47269.0,2015-11-10,Junior,4
726580,Employee_7699,3214,115097.0,2023-06-25,senior,4
836760,Employee_7700,2642,45174.0,2012-04-24,Mid,3
189459,Employee_7701,9289,71717.0,2013-11-11,LEAD,4
699047,Employee_7702,2746,64619.0,2013-09-07,Mid,5
215332,Employee_7703,5067,42400.0,2022-08-08,Junior,3
156612,Employee_7704,8851,91855.0,2013-06-14,Junior,3
515227,Employee_7705,3303,78615.0,2022-01-03,Mid,2
763791,Employee_7706,3321,32407.0,2016-07-19,Mid,5
397601,Employee_7707,4688,30468.0,2019-07-10,Mid,2
448890,Employee_7708,6696,31401.0,2011-12-26,Mid,4
101030,Employee_7709,7811,41880.0,2013-05-13,Mid,4
554779,Employee_7710,4522,43672.0,2022-02-17,Junior,4
202345,Employee_7711,4898,49418.0,2017-03-23,Mid,2
763191,Employee_7712,4460,73867.0,2019-08-10,Mid,3
566452,Employee_7713,2720,68038.0,2024-01-23,Junior,3
583296,Employee_7714,6255,42651.0,2022-03-02,senior,2
478026,Employee_7715,4898,93348.0,2018-09-28,Junior,5
967129,Employee_7716,3321,39415.0,2022-04-23,LEAD,2
692571,Employee_7717,3407,112476.0,2020-10-10,senior,4
319863,Employee_7718,3321,76570.0,2010-01-12,Mid,4
909849,Employee_7719,6229,106710.0,2015-09-22,Mid,4
481660,Employee_7720,4898,46717.0,2018-01-16,Junior,3
679377,Employee_7721,6696,47044.0,2016-08-10,Junior,5
140886,Employee_7722,4460,40280.0,2015-05-25,Mid,3
587476,Employee_7723,8137,34853.0,2022-02-14,Mid,4
778089,Employee_7724,6696,47094.0,2010-06-04,Junior,4
687719,Employee_7725,6133,30594.0,2015-04-08,Junior,4
449642,Employee_7726,3303,77823.0,2019-11-22,Mid,3
969433,Employee_7727,8435,49158.0,2017-09-12,Junior,2
983989,Employee_7728,9289,119673.0,2021-04-02,senior,5
183240,Employee_7729,6709,78256.0,2023-06-01,Junior,4
189845,Employee_7730,4538,47473.0,2022-10-23,Junior,3
777520,Employee_7731,3407,42057.0,2018-07-24,Mid,2
416933,Employee_7732,6709,35704.0,2017-05-27,Mid,5
891712,Employee_7733,4837,109543.0,2010-04-07,senior,3
132267,Employee_7734,3968,73055.0,2016-10-16,LEAD,2
313802,Employee_7735,2056,100797.0,2019-08-09,Mid,3
183928,Employee_7736,6397,53959.0,2020-08-29,Mid,3
453191,Employee_7737,6255,31286.0,2012-01-05,Junior,3
225886,Employee_7738,7017,47616.0,2023-01-28,senior,2
425345,Employee_7739,2720,44785.0,2010-09-04,Junior,3
482471,Employee_7740,6709,91959.0,2011-09-19,Mid,1
638844,Employee_7741,6717,47387.0,2011-08-13,Mid,3
987887,Employee_7742,2746,90744.0,2019-12-01,Mid,5
420453,Employee_7743,2078,93425.0,2016-10-12,Mid,5
408790,Employee_7744,7383,38515.0,2017-10-01,Mid,2
906470,Employee_7745,6133,33959.0,2014-01-03,LEAD,4
751680,Employee_7746,2631,64306.0,2013-11-26,Mid,3
297675,Employee_7747,2937,88255.0,2017-11-20,Mid,3
531740,Employee_7748,4837,57533.0,2022-01-16,Mid,3
891100,Employee_7749,7383,54489.0,2023-12-27,Junior,3
964200,Employee_7750,6397,43015.0,2012-10-01,Mid,4
121449,Employee_7751,2745,69436.0,2017-04-08,Mid,4
275529,Employee_7752,8435,86775.0,2017-02-10,Mid,2
181858,Employee_7753,6255,38850.0,2021-11-19,Mid,4
378615,Employee_7754,3087,31573.0,2019-12-14,Junior,3
234866,Employee_7755,6717,67907.0,2022-08-11,LEAD,3
300783,Employee_7756,2056,71737.0,2011-09-01,Mid,3
267018,Employee_7757,7220,47146.0,2018-08-25,senior,3
369837,Employee_7758,8851,30048.0,2013-11-14,Mid,3
259459,Employee_7759,2746,49101.0,2016-05-16,senior,2
312266,Employee_7760,2631,53255.0,2010-12-19,Mid,3
978459,Employee_7761,3087,243245.0,2011-04-05,Mid,3
186055,Employee_7762,3087,84734.0,2014-05-04,Junior,4
822283,Employee_7763,1582,39481.0,2013-07-15,Mid,4
660862,Employee_7764,3214,71364.0,2013-04-26,Junior,4
331156,Employee_7765,3968,50570.0,2020-08-30,LEAD,3
139259,Employee_7766,3968,117659.0,2030-04-15,Junior,3
238817,Employee_7767,7220,106209.0,2022-06-04,senior,3
