project_id,emp_id,budget,start_date,status
5103049,842722,17808.0,2020-01-16,Active
1990468,351591,13776.0,2023-04-16,Active
8538278,202266,10885.0,2019-11-09,Completed
2398275,548369,20109.0,2021-06-08,Active
4400125,969604,108381.0,2022-05-01,Active
9114344,806578,91652.0,2022-12-30,Active
5598071,868893,43055.0,2023-10-31,Planned
8060199,845904,43430.0,2018-10-28,Active
6312023,869573,141997.0,2023-04-15,Active
8453151,298694,66902.0,2019-02-11,Active
4160027,327729,30640.0,2020-05-30,Active
3682164,983976,165103.0,2024-07-25,Active
6493384,121301,37857.0,2021-02-05,Planned
3995793,829322,28177.0,2018-01-06,Active
9298186,159866,16513.0,2018-10-02,Completed
2029712,665870,785691.0,2024-03-02,Planned
8737821,140436,112497.0,2021-06-24,Completed
4523539,698501,348513.0,2020-01-16,Active
2749109,533308,27054.0,2023-12-25,Active
8059821,387944,166321.0,2022-01-02,Active
8978312,254556,186678.0,2022-05-04,Completed
7305992,992111,147555.0,2022-08-05,Active
7592692,827939,66551.0,2022-08-28,Active
3547614,243964,22551.0,2024-01-21,Planned
3181383,764411,14034.0,2023-02-06,Active
8109094,711325,128799.0,2018-05-12,Completed
3122600,987164,603237.0,2024-03-05,Planned
1067296,280320,11324.0,2020-03-22,Active
5546552,833642,23472.0,2020-02-10,Active
9046211,832614,37241.0,2021-02-25,Active
9490747,670538,295661.0,2019-12-26,Active
8891982,619275,40035.0,2019-06-02,Active
9777274,511332,143355.0,2024-09-27,Completed
3235934,936369,26250.0,2018-06-26,Active
1363075,985839,37439.0,2022-04-08,Active
8420630,982075,27041.0,2021-02-09,Active
2131480,106075,45844.0,2018-05-13,On-Hold
2470126,240163,36909.0,2019-06-15,Active
1978035,250903,43380.0,2022-11-30,Planned
6271397,466837,44855.0,2021-07-17,Active
6917830,249823,27122.0,2020-05-30,Completed
8655551,568418,97055.0,2022-03-05,Active
5130644,237697,28493.0,2022-11-26,Planned
6161840,843122,136868.0,2022-10-28,Active
2497740,302025,120993.0,2023-11-16,Completed
9243010,606221,1097172.0,2022-02-09,Planned
4586796,757682,15474.0,2023-11-04,Active
8688005,741754,164878.0,2024-03-08,Completed
5322138,704732,46376.0,2022-05-24,Completed
2657384,922982,145791.0,2022-01-19,Active
4236832,758309,24081.0,2021-03-16,Completed
4763699,700841,104775.0,2018-11-09,Active
6918524,248181,14938.0,2018-10-31,Planned
7279781,232548,227488.0,2020-07-03,Active
6237294,293253,118344.0,2020-12-20,Completed
6469195,243078,24738.0,2018-03-07,Completed
9558125,767532,172497.0,2022-03-24,Active
6649220,698142,,2023-03-06,Planned
9616023,390987,72288.0,2023-01-29,Active
1023611,396035,138518.0,2023-02-24,Planned
2195443,671093,44885.0,2019-06-05,Active
7032011,594286,819878.0,2023-07-07,Active
1571580,847367,80671.0,2021-06-23,Completed
8368471,164319,76349.0,2019-09-19,Planned
9894515,917177,37960.0,2023-09-04,Completed
6978762,831300,146415.0,2019-12-03,Completed
5567489,695449,20029.0,2018-04-17,Completed
7704907,514333,121614.0,2019-07-28,Active
3382531,757945,43262.0,2024-09-02,Planned
6529767,460491,21836.0,2023-01-07,Completed
7449350,308198,-152520.0,2021-08-18,Active
7490196,177575,47153.0,2019-04-24,Active
8760313,594916,26736.0,2020-10-08,Completed
5160251,903955,1186617.0,2023-06-26,Planned
3993875,509295,28846.0,2021-12-17,Planned
6246994,463777,39614.0,2021-03-29,Active
9213403,947159,34898.0,2024-08-21,Completed
6808781,306749,1111833.0,2021-02-18,Planned
3448671,398690,109897.0,2020-09-19,Active
4682626,661119,14009.0,2024-05-12,Active
4267634,357249,12312.0,2021-11-07,Active
1414266,104370,154950.0,2018-12-20,Active
3698450,620913,,2022-06-17,Completed
8103054,664378,40656.0,2023-02-06,Active
5063822,105362,671613.0,2019-11-22,Active
1568487,518410,64144.0,2021-05-06,Active
2644512,907319,166738.0,2018-02-11,Planned
2451844,865589,1086771.0,2020-01-10,Completed
7191066,600686,147585.0,2024-03-01,Active
7958399,719577,14055.0,2022-08-30,Active
3716202,557508,44017.0,2019-08-15,Active
1662227,558456,47188.0,2019-07-31,Active
4568574,732474,37867.0,2022-09-12,Completed
6156059,339255,186337.0,2021-04-21,Planned
9344997,103129,149942.0,2018-07-13,Planned
8269508,200034,27561.0,2020-03-20,Completed
3902455,772297,42198.0,2018-11-29,Active
9231854,262637,116010.0,2021-11-17,Active
2022175,164886,24168.0,2021-10-01,Completed
7892295,748551,22956.0,2024-07-30,Active
4384122,328398,699343.0,2023-09-21,Active
1756846,599229,22239.0,2024-03-25,Active
9644361,198257,55919.0,2022-01-06,Planned
6318627,661509,868528.0,2023-09-02,Active
5277206,431073,12685.0,2018-10-20,On-Hold
5090815,105952,47042.0,2022-11-19,Active
5237300,495660,23668.0,2020-06-14,Active
1999307,567073,28430.0,2018-05-10,Completed
5550106,928632,16470.0,2018-12-19,Active
1739937,584453,10565.0,2019-10-06,Completed
5402570,848655,154658.0,2021-04-06,Active
2952005,484408,54559.0,2019-01-25,Active
1733736,800773,128329.0,2020-06-05,Completed
7330271,806743,126196.0,2023-05-10,Active
9675927,432450,578860.0,2019-04-28,Active
7316066,759668,137587.0,2019-02-08,Planned
5235467,503014,20059.0,2022-03-24,Planned
4227908,367210,37139.0,2019-06-07,Active
6123762,674821,33653.0,2019-09-27,Planned
7657066,530920,87539.0,2020-07-28,Planned
2057030,380162,13768.0,2018-08-11,Active
4499249,501991,98945.0,2018-03-26,Planned
4445545,625165,166174.0,2021-01-27,Completed
6453875,691822,46857.0,2022-01-29,Active
5105881,258854,16046.0,2019-05-20,Active
7321229,534316,136997.0,2020-09-03,Active
6786255,267018,,2019-03-18,Active
1253895,296882,75929.0,2023-03-27,Completed
5541530,958194,964006.0,2019-01-22,Completed
9536013,205521,351809.0,2023-04-16,Planned
6779019,239941,39832.0,2022-12-11,Active
8299040,422350,121210.0,2019-08-15,Planned
8556449,690544,28049.0,2024-09-18,Completed
7793317,594820,59320.0,2020-01-24,Completed
2430708,349265,16664.0,2018-10-29,Active
4452893,176701,642848.0,2021-06-18,Completed
2838380,490947,69816.0,2022-03-29,Completed
2259128,170240,199781.0,2019-06-14,Completed
6563775,315868,44088.0,2019-04-03,Completed
4537075,741448,15300.0,2022-05-30,Active
4335447,377336,44464.0,2020-12-24,Planned
1553250,613934,114837.0,2018-07-11,Active
4141957,632823,45354.0,2020-06-24,Active
5726291,218386,17460.0,2021-11-05,Completed
6190747,986210,14550.0,2020-10-26,Active
4349668,196443,162142.0,2020-07-25,Completed
4637544,597443,816271.0,2024-10-20,Planned
5223186,785534,161734.0,2024-08-06,Completed
5310292,779533,329111.0,2019-01-06,Completed
2382105,256074,104909.0,2023-01-02,Completed
4927885,516890,97349.0,2024-01-09,Active
3988352,141442,23036.0,2023-02-24,Completed
5267325,220194,161905.0,2019-03-18,On-Hold
4668782,978309,184353.0,2021-04-30,Active
3999276,660645,16521.0,2020-08-02,Completed
9354096,350659,19907.0,2019-10-22,Planned
8315068,741689,15072.0,2021-10-27,Planned
4532015,804323,16950.0,2020-03-31,Planned
8472862,596666,14156.0,2018-04-10,Active
9179258,463916,19828.0,2018-01-03,Completed
5099885,566320,30931.0,2019-01-28,Planned
6996987,493163,43953.0,2021-02-05,Completed
5151795,574733,19785.0,2021-04-20,Active
1788549,244721,130054.0,2023-08-27,Completed
1458626,865640,147131.0,2018-11-27,Active
6146232,898606,24985.0,2019-07-30,Completed
6256908,548674,35415.0,2023-01-23,Active
5331836,793232,16145.0,2019-09-25,Completed
7632500,355865,101591.0,2018-05-08,Active
8408322,201606,70508.0,2021-03-22,Active
9710014,357249,21828.0,2019-01-08,Active
3463046,648071,144583.0,2021-06-09,Completed
3615604,689468,449991.0,2022-11-20,Active
4768871,858871,176717.0,2023-06-21,Planned
6101934,841283,183110.0,2020-08-07,Planned
4471071,960826,112172.0,2020-10-18,Active
2198498,664339,11346.0,2020-02-28,Active
6197020,852153,44657.0,2021-05-30,Completed
4210670,238384,40577.0,2019-01-28,Planned
5041927,453110,473580.0,2020-03-13,Completed
6490831,533047,22458.0,2022-12-24,Active
3908074,264896,903697.0,2021-07-06,Active
2999465,714249,297341.0,2019-11-07,Completed
7999754,973065,187776.0,2018-05-02,Planned
4590378,325622,30614.0,2022-07-05,Active
9215463,272971,20574.0,2023-11-22,Active
1739226,656082,12134.0,2020-03-21,Active
8764954,766081,44054.0,2021-03-15,Planned
8400209,448780,183214.0,2019-11-17,Planned
8699486,680081,104978.0,2020-02-29,Completed
5133950,145607,274469.0,2018-01-07,Active
2319599,224824,33140.0,2020-10-30,Completed
7755666,230204,22506.0,2020-12-07,Completed
8360467,314948,34860.0,2018-10-12,Completed
6832794,263527,153113.0,2018-09-13,Completed
3778275,190501,23192.0,2023-02-04,Completed
1424059,946447,22301.0,2022-10-11,Completed
7454831,530336,12573.0,2020-12-03,Active
8931992,602125,28834.0,2024-04-04,Planned
7735883,493672,76183.0,2023-07-14,Planned
4661369,128547,45990.0,2024-07-28,Active
9663179,727402,39260.0,2020-04-09,Completed
5924778,984778,172281.0,2024-01-28,Completed
5727598,660195,167037.0,2023-11-20,Active
4922108,122416,409009.0,2018-12-29,Active
1691099,198600,152105.0,2018-08-26,Active
9233662,528606,185602.0,2024-05-22,Active
4137363,241158,30190.0,2024-10-02,Completed
2051601,845428,33329.0,2024-06-28,Active
2065657,924004,16123.0,2024-01-23,Active
2457927,395547,170619.0,2020-12-16,Active
4305528,463857,21059.0,2022-06-20,Active
1215835,982224,798653.0,2019-05-10,Completed
6448364,692030,10721.0,2022-06-12,Completed
3809632,254556,40973.0,2023-11-20,Active
9799281,337166,23254.0,2023-12-05,Completed
3673969,315009,113546.0,2020-08-06,Completed
1660849,190067,103237.0,2022-09-09,Completed
8455493,403366,24829.0,2023-02-04,Planned
3649151,121974,943988.0,2019-04-14,Planned
9852579,986014,26183.0,2018-06-21,On-Hold
2402009,327992,147552.0,2018-09-07,Planned
3065371,337234,34223.0,2024-01-22,Active
6865364,665558,33044.0,2021-08-06,Active
8963477,284044,686945.0,2018-05-11,Planned
5868577,185170,17187.0,2024-10-07,Planned
4349436,934811,30258.0,2024-06-11,Active
2209567,261706,14251.0,2023-09-29,Active
1747023,450427,38790.0,2018-12-05,Active
9641310,666568,64736.0,2022-06-02,Active
4972073,300109,164342.0,2023-03-22,On-Hold
1537793,397865,153480.0,2020-05-24,Completed
2281708,149195,49454.0,2021-06-18,Active
8086289,587225,34792.0,2021-08-19,Active
8788565,947715,182373.0,2023-01-06,Active
2388388,491868,10754.0,2019-10-05,Completed
3037154,966863,36813.0,2019-06-28,Planned
9142649,469701,159453.0,2020-10-02,Active
7086032,116684,56399.0,2019-02-16,Completed
2164755,354716,69011.0,2019-01-06,Active
6530077,767730,106172.0,2024-04-06,Active
5769575,169734,43079.0,2023-09-16,Completed
5490813,997851,47941.0,2021-09-23,Completed
9880367,801897,39561.0,2023-12-31,Completed
2427404,533396,199403.0,2023-08-06,Planned
6203942,607937,167152.0,2024-02-11,Active
2992322,595617,68093.0,2024-08-28,Planned
4348728,280856,188687.0,2019-05-05,Planned
3785717,677261,65639.0,2020-04-17,Active
1520365,173831,29356.0,2020-09-05,Completed
2409930,724977,1153050.0,2022-10-30,Active
5568239,544498,27303.0,2020-06-22,Completed
3711220,413657,16043.0,2024-02-23,Active
8504788,282781,14873.0,2022-09-16,Planned
1360377,889198,42929.0,2022-01-29,Planned
8597642,777259,35688.0,2022-04-24,Planned
1654035,720944,132180.0,2021-08-09,On-Hold
7172340,857646,112906.0,2023-06-03,Planned
2627789,793936,469306.0,2018-04-15,Completed
6005771,626103,181531.0,2020-04-05,Active
5366378,189459,664145.0,2022-02-02,Active
7850750,721611,19601.0,2019-04-13,Active
1394326,492740,82634.0,2022-04-28,Active
4716216,814220,12051.0,2019-06-18,Completed
6043572,394949,960656.0,2018-06-04,Completed
6051873,718980,163354.0,2024-07-26,Completed
4022931,697910,44238.0,2023-05-30,Active
1191485,991234,166828.0,2021-05-20,Completed
1015711,318663,169896.0,2023-04-03,Completed
9050689,672055,96633.0,2020-10-06,Active
9086101,167515,53927.0,2023-12-11,Active
1125517,193812,33493.0,2020-06-06,Active
7994223,150463,15340.0,2018-12-07,Planned
8292816,380838,43882.0,2021-09-13,Completed
9789012,755294,21910.0,2022-06-21,Completed
8309859,927636,38047.0,2023-06-29,Completed
7779117,215707,188620.0,2023-04-01,Completed
9299337,605809,14964.0,2023-01-05,Planned
7000384,378659,391349.0,2024-01-26,Planned
6736823,985717,172378.0,2023-06-26,Active
1569634,839873,13288.0,2019-08-21,Completed
2437550,935326,30620.0,2024-10-23,Active
1641836,676517,157860.0,2021-10-04,Active
7325994,805220,25023.0,2020-10-11,Active
4105132,220315,451254.0,2018-11-08,Active
8904623,379566,152102.0,2020-02-14,Active
6921154,745109,15761.0,2023-10-30,Planned
9990686,563669,162788.0,2024-04-01,Active
7615583,795057,12052.0,2019-07-14,Active
5155777,873456,165555.0,2021-03-06,Active
6661043,742260,37804.0,2024-09-01,Planned
5191257,985871,144810.0,2019-05-31,Active
8719296,708764,24887.0,2018-12-07,Planned
3527643,776866,38968.0,2020-07-01,Active
1896755,188734,196493.0,2019-04-16,Completed
7921588,556107,70753.0,2021-07-30,Planned
9370625,266394,21551.0,2020-12-29,Completed
9493361,289748,34973.0,2019-09-30,Active
7111706,301637,76260.0,2024-03-13,Active
9361268,661248,182740.0,2019-01-27,Active
1396846,783042,107993.0,2018-11-28,Completed
1440562,141923,34633.0,2023-09-29,Completed
7654165,109235,19169.0,2024-04-09,Completed
4029467,214537,29387.0,2023-12-19,Active
7717519,144735,174868.0,2020-12-13,Active
6596501,203162,49174.0,2020-09-17,Active
3093804,457950,19562.0,2020-07-12,Planned
4458468,188523,907866.0,2022-07-18,Completed
2915686,307549,-17394.0,2020-01-21,Planned
4984556,654949,154123.0,2023-07-19,Completed
9093522,361968,903291.0,2023-01-03,Active
7215460,478240,31339.0,2020-06-15,Completed
8909882,992537,,2021-08-16,Completed
5047518,334070,91335.0,2021-07-26,Active
5768255,889652,14268.0,2021-04-28,Planned
4689427,723514,39064.0,2023-01-10,Active
2678820,795057,26069.0,2018-12-30,Active
2690260,871356,570510.0,2019-02-27,Active
6921041,551433,18376.0,2019-03-15,Completed
9749774,535928,49434.0,2024-02-21,Completed
1493618,693554,14504.0,2019-01-10,Active
9371465,585718,79932.0,2019-08-21,Active
8539714,364646,46542.0,2022-02-28,Completed
7291888,227047,24148.0,2020-11-03,Planned
6477958,193837,73274.0,2018-03-20,Planned
3196432,362794,813466.0,2019-07-06,Active
9107015,717275,398718.0,2022-01-19,Active
4209905,573381,46084.0,2020-06-22,Completed
7532557,678963,102619.0,2024-01-14,Completed
9920349,986291,46531.0,2022-11-13,Completed
9098605,813998,52194.0,2019-10-05,Planned
5361764,585960,32358.0,2019-05-06,Active
7219116,280993,67671.0,2018-05-06,Active
9154456,979391,25210.0,2022-06-27,Active
2223276,163877,42008.0,2022-07-24,Active
4451610,304548,18581.0,2019-02-21,Active
8055181,821018,21262.0,2019-04-05,Active
1186659,860508,185065.0,2019-08-05,Completed
3390142,577392,538225.0,2023-01-22,Completed
8632201,923360,17415.0,2021-12-24,Active
5258471,259678,116143.0,2021-11-09,Completed
3563550,171625,37198.0,2019-08-03,Completed
7403248,997694,34111.0,2022-06-09,Active
5383174,624657,22219.0,2022-10-10,Active
4780884,978954,131725.0,2023-05-28,Planned
8953735,955298,36151.0,2021-07-03,Planned
8310513,216078,182802.0,2019-06-01,Active
4903192,641062,170763.0,2022-04-25,Completed
4505297,739687,42671.0,2024-04-14,Planned
2864890,768994,74949.0,2022-12-23,Active
9746239,584961,178357.0,2018-04-07,Active
2142442,176634,42507.0,2019-09-12,Planned
8655917,404327,42445.0,2021-10-11,Completed
5159009,749093,70263.0,2024-03-18,Active
6590512,904381,56052.0,2019-09-20,Active
5476742,404183,34882.0,2023-07-09,Active
7640054,852566,593514.0,2019-03-07,Active
2944063,155706,56909.0,2021-04-25,Completed
6898458,438450,47271.0,2022-04-16,Active
8351566,819153,43890.0,2018-04-30,Active
5875173,941199,923160.0,2018-01-18,Active
1388547,819148,149781.0,2020-04-27,Completed
6005487,153078,86437.0,2023-11-14,Planned
2749259,262780,544054.0,2020-08-25,Active
7935380,260128,258424.0,2021-12-14,Planned
4819805,481126,46159.0,2020-12-24,Active
1530764,609986,17863.0,2018-03-14,Active
5921759,969891,1193525.0,2019-01-08,Active
9309380,849123,44489.0,2023-05-06,Active
3968423,615046,43015.0,2024-10-12,Planned
6282765,554374,588493.0,2019-07-27,Planned
9046690,931077,43617.0,2021-03-01,Completed
5115527,340219,10769.0,2023-01-14,Completed
2935847,604282,707117.0,2022-09-01,Active
1509408,362167,15876.0,2023-12-26,Completed
4684682,549647,14304.0,2024-01-19,Active
6652871,723502,18481.0,2020-11-01,Active
4891312,806743,101145.0,2024-04-07,Completed
7947773,532142,72285.0,2024-02-27,Completed
8271309,650686,114652.0,2020-06-27,Completed
5173440,261201,99567.0,2021-11-02,On-Hold
7140912,733263,180444.0,2019-06-24,Active
7278569,656856,1037797.0,2024-10-25,Active
3149702,905299,10851.0,2022-11-24,Active
5825985,279846,65914.0,2019-11-03,Completed
5499027,259459,49259.0,2022-05-13,Active
9485311,114949,996000.0,2020-03-21,Active
1289076,833105,174785.0,2024-03-13,Completed
6224814,504449,62206.0,2020-04-13,Active
2345826,612113,147549.0,2021-10-11,Planned
7723590,436836,125524.0,2023-03-12,Completed
4068932,134425,183945.0,2023-12-28,Active
8135927,136953,46081.0,2020-02-02,On-Hold
7220549,152890,196571.0,2020-06-06,Active
1826707,657851,1037149.0,2019-03-29,Planned
6829449,320028,49285.0,2024-02-26,Planned
9516674,114045,,2023-12-10,Completed
4050532,492849,35867.0,2020-10-11,Active
7057818,207646,45247.0,2020-10-27,Completed
9242904,644483,36900.0,2019-12-02,Active
1147626,461056,107354.0,2021-06-01,Active
3954725,569247,119961.0,2019-07-05,Planned
3500442,676812,44014.0,2023-11-10,Completed
9478761,544093,43667.0,2022-01-18,Active
1670841,355361,50050.0,2023-03-27,On-Hold
1742481,584869,13026.0,2022-05-21,Completed
3011192,412380,67759.0,2018-10-08,Active
7411184,622987,27079.0,2022-11-22,Active
1354752,353147,176401.0,2021-11-06,Active
7179827,992817,38783.0,2022-06-12,Active
7466526,493497,31824.0,2023-01-12,Planned
4597429,865271,10238.0,2023-05-14,Completed
9829908,229366,796804.0,2023-06-19,Completed
7571973,895835,13913.0,2018-07-22,Active
5105114,893501,100470.0,2020-01-16,Active
2355581,139034,76031.0,2019-12-14,Active
5767658,221890,188027.0,2019-09-11,Planned
9121699,498194,407191.0,2023-09-02,Completed
3756188,593134,145973.0,2023-10-06,Active
9007226,676644,137859.0,2023-05-02,Active
1172879,323346,202906.0,2024-10-28,Completed
8380426,340853,170859.0,2022-07-08,Active
8556105,831297,14552.0,2023-11-28,Active
6302987,956322,15977.0,2023-08-17,Active
2833906,824707,76764.0,2022-01-23,Active
3480519,984862,82353.0,2022-11-04,Active
3094080,141886,32173.0,2024-05-31,Completed
8564506,507426,1073709.0,2023-11-04,Planned
7014668,451852,13782.0,2020-10-27,Completed
1500316,803923,119392.0,2021-11-17,Active
3608717,591399,49153.0,2023-07-25,Active
2278559,545754,98976.0,2023-10-03,Completed
6064087,652198,46344.0,2020-02-19,Active
7466774,549695,32921.0,2024-08-24,Active
3686525,309378,35896.0,2019-07-16,Active
1837851,445016,677534.0,2023-07-02,Planned
5148011,929136,1197851.0,2023-08-04,Active
3648877,361968,40625.0,2018-08-15,Active
9633270,240767,38646.0,2018-10-14,Completed
8128920,917972,47038.0,2024-05-11,Active
3409879,641686,19868.0,2018-12-15,Active
6583701,566425,732114.0,2019-05-06,Active
8103265,107907,23476.0,2019-01-19,Active
4177471,932993,22676.0,2024-10-23,Active
5974073,741144,386735.0,2024-10-25,Planned
4345629,263612,617374.0,2020-11-23,Active
3173298,910427,607563.0,2024-09-15,Active
6115523,378093,623400.0,2018-08-03,Planned
1882230,344622,157611.0,2020-09-18,Planned
3969079,225596,14339.0,2021-10-26,Completed
8785758,330946,24646.0,2023-04-29,Completed
6626554,103537,61825.0,2021-12-18,Active
8522082,294825,44978.0,2023-02-06,Completed
7022341,156562,199450.0,2018-06-04,Active
3353018,936025,16358.0,2024-07-29,Completed
8054097,617104,,2019-11-10,Active
6046528,566452,562429.0,2022-08-17,Active
6703016,617264,127409.0,2024-05-20,Planned
1998510,394295,32475.0,2020-07-10,Completed
6369012,820953,804379.0,2023-07-20,Active
5922761,629266,25852.0,2024-02-03,Active
7107355,685714,1006620.0,2021-09-04,Planned
6598745,805035,33667.0,2021-08-26,Planned
4363487,629022,1066457.0,2018-08-13,Completed
8852669,693123,23064.0,2021-08-26,Active
4596701,644855,484446.0,2023-06-01,Active
3043241,419368,32782.0,2023-05-08,Active
1108293,194171,69892.0,2019-08-16,Completed
1252625,154011,35561.0,2022-04-09,Planned
3282735,965979,12991.0,2018-10-30,Planned
7649420,810457,31761.0,2022-10-19,Completed
5211756,346284,33514.0,2021-08-27,Completed
7649227,357381,33493.0,2020-07-30,Active
4662819,548794,163187.0,2024-05-02,Active
5307018,560613,28681.0,2019-03-17,Completed
4061762,661401,106124.0,2019-04-02,Active
7472522,465842,33948.0,2021-04-15,Completed
4918092,411772,18588.0,2023-03-27,Completed
7804192,596562,135898.0,2022-01-14,Active
5448718,607518,42595.0,2020-04-30,Completed
1132713,481996,82791.0,2023-04-15,Planned
3161120,737096,36748.0,2021-11-28,Completed
6460527,235828,49999.0,2021-11-17,Active
8044815,704600,42456.0,2018-08-06,Completed
9086133,131647,720425.0,2021-04-30,Active
5047941,867325,140831.0,2022-07-08,Active
3178760,645328,24394.0,2024-07-08,Completed
4589697,894853,1066037.0,2018-05-26,Active
2957209,922188,140425.0,2018-12-22,Active
6089573,817050,682541.0,2023-02-11,On-Hold
6781505,403320,36239.0,2018-04-24,Active
4795608,332873,894603.0,2018-07-05,Planned
8832381,362794,131134.0,2021-01-21,Active
9087144,276647,876848.0,2022-02-01,Planned
5018312,883691,30817.0,2022-12-24,Active
6086408,217117,136532.0,2021-09-05,Active
2133646,488917,43487.0,2023-07-03,Planned
3642711,424381,24560.0,2019-02-08,Active
2185238,347733,161209.0,2024-05-16,Planned
7154409,702938,116463.0,2021-03-15,Completed
7335649,566845,178921.0,2022-07-16,Planned
4050875,322135,159671.0,2018-04-02,Active
3471562,110415,108992.0,2019-06-24,Active
1542090,348800,29560.0,2021-10-16,Active
3730876,247816,198084.0,2022-09-07,Completed
5957577,708757,10067.0,2019-04-16,Active
7356568,707105,40087.0,2019-08-11,Active
8322756,362746,387219.0,2024-01-24,Active
9381569,429915,78529.0,2020-08-10,Completed
7592624,982578,46571.0,2018-01-28,Planned
7014549,771961,12869.0,2019-10-14,Active
2515514,166696,49849.0,2021-04-03,Active
7735647,160283,,2018-10-19,Completed
7602420,408592,22875.0,2023-02-04,Active
2360557,150325,157968.0,2024-09-11,Completed
2993809,360344,73677.0,2023-06-14,Completed
7862889,141539,45947.0,2019-01-03,Completed
5858243,867211,105631.0,2019-05-18,Active
5318509,877135,149566.0,2019-11-24,Active
1824923,355951,19928.0,2023-01-27,Completed
1192531,633419,136471.0,2022-06-20,Completed
3904138,748910,31816.0,2023-01-31,Active
3336222,834757,37275.0,2018-02-04,Planned
3075089,885087,77472.0,2023-07-03,Completed
6168104,686767,17271.0,2019-09-25,Active
5577481,803543,36486.0,2019-11-23,Active
4740812,401743,28925.0,2018-04-11,Active
9790461,939013,199846.0,2023-12-08,Active
5112346,256343,134517.0,2023-03-21,Active
4412070,940171,129277.0,2024-03-30,Active
1200860,549152,298351.0,2018-10-05,Completed
6663890,288569,22391.0,2021-09-12,Active
6451437,861735,39557.0,2022-12-14,Completed
1846063,688457,37004.0,2024-07-25,Planned
2090491,316424,39943.0,2019-08-10,Active
2107692,841575,41577.0,2021-09-14,Completed
8971846,411200,36788.0,2018-01-05,Active
3986505,300783,23278.0,2022-06-15,Completed
4198086,701867,167402.0,2020-01-24,Completed
6096370,364065,16274.0,2022-04-16,Completed
6475917,167557,10721.0,2018-11-14,Active
9386661,417419,19499.0,2022-11-06,Planned
6786921,650969,709425.0,2021-12-31,Active
5146870,937660,168857.0,2023-01-08,Completed
2495529,584809,16748.0,2024-05-05,Active
4941929,173827,13500.0,2024-03-21,Active
1490204,931565,47438.0,2021-03-15,Completed
8810480,379381,122886.0,2024-04-19,Active
9137936,729531,23204.0,2022-01-11,Active
4898890,733787,1049018.0,2020-03-15,Completed
7633833,299418,143512.0,2021-08-21,Active
3915902,803954,20316.0,2024-01-09,Active
2101755,105028,26926.0,2020-04-03,Completed
7159773,949120,15241.0,2019-04-02,Active
5947400,776025,40917.0,2024-01-10,Completed
6536891,499554,27534.0,2024-07-24,Active
7552903,235316,130992.0,2020-01-08,Completed
7982388,726185,88043.0,2018-09-02,On-Hold
1998129,667165,13871.0,2018-09-29,Completed
2304176,843049,35116.0,2021-02-19,Completed
8861469,622748,24065.0,2020-07-05,Planned
4419659,475879,49043.0,2023-10-24,Active
3426810,373323,138322.0,2021-07-13,Planned
7577044,826273,192135.0,2019-10-03,Active
6098309,949283,137648.0,2021-10-01,Planned
9236817,461851,197727.0,2021-04-08,Active
9905300,837367,14714.0,2019-10-15,Active
6885851,925997,35367.0,2023-03-11,Completed
1622412,625955,164372.0,2019-03-15,Completed
5795830,882236,48790.0,2019-07-12,Completed
1015616,684423,177214.0,2024-10-18,Active
2889838,430871,724135.0,2023-02-14,Active
6301091,389870,34446.0,2023-09-08,Completed
5418726,493359,81305.0,2023-11-21,On-Hold
6312148,714955,25231.0,2022-03-22,Active
1498226,600298,46320.0,2019-03-02,Planned
9150622,853663,128530.0,2020-07-21,Completed
6729654,684242,20964.0,2024-10-18,Completed
6574895,275827,15476.0,2019-08-02,Completed
7844882,453110,39878.0,2022-11-28,Active
8146166,196323,161375.0,2024-05-25,Active
3054754,314352,41583.0,2022-03-07,Active
2221199,729199,173879.0,2020-01-20,Active
2786849,470654,175636.0,2021-03-30,Completed
7955913,536936,178432.0,2019-05-30,Planned
6366401,965997,133867.0,2024-05-05,Completed
2708915,810076,154249.0,2020-03-30,Active
1747496,723514,184145.0,2020-10-28,Planned
4804838,185342,18781.0,2019-12-28,Active
7616246,214554,121375.0,2023-06-16,Active
8343595,873433,171789.0,2024-10-23,Active
9803329,566812,29091.0,2023-01-07,Completed
1413671,548674,1167895.0,2020-12-12,Completed
1379286,126201,17542.0,2024-10-13,Completed
7819522,114454,80318.0,2022-01-02,Active
6789112,626320,22309.0,2020-06-05,Active
4691169,850413,18099.0,2019-04-20,Planned
2948606,468931,46531.0,2023-04-26,Completed
4950909,399977,19038.0,2023-07-08,Active
4921598,422742,33513.0,2019-11-13,Completed
3860140,204495,827213.0,2018-01-18,Active
6074211,347575,745214.0,2019-01-12,Completed
1518190,563769,50370.0,2020-05-07,Completed
7878947,787663,103413.0,2019-03-28,Planned
7819130,755096,156489.0,2021-03-01,Planned
4377100,117253,159782.0,2021-06-30,Active
1881406,281917,103341.0,2020-02-27,Active
8713426,774820,53866.0,2018-10-20,Active
6242700,482509,151219.0,2023-09-28,Completed
6357613,151942,263427.0,2021-05-25,Completed
8323834,448887,31823.0,2021-03-10,Planned
1150136,889513,78764.0,2021-11-01,Planned
8901160,956180,120506.0,2023-03-09,Active
9780006,533237,110650.0,2022-04-26,Completed
4473805,878544,158331.0,2021-10-15,Planned
2626356,949690,168226.0,2024-03-16,Active
9056054,200715,104134.0,2018-08-07,Active
4135451,333417,185276.0,2019-02-13,Completed
6127759,378871,26436.0,2023-04-14,Completed
9686456,106330,83683.0,2021-01-31,Active
