product_id,product_name,product_category,manufacturing_city,size,color,sku
90054,Product_2294,Furniture,Delhi,XL,Yellow,37057631
36739,Product_2295,Clothing,Bangalore,?,Green,67492887
70626,Product_2296,Electronics,Bangalore,L,Black,45798454
17499,Product_2297,Toys,Bangalore,XS,Red,45544102
16075,Product_2298,Clothing,Mumbai,XS,White,49093957
56944,Product_2299,Electronics,Bangalore,S,Green,53866256
23035,Product_2300,Electronics,Bangalore,M,White,29653844
42276,Product_2301,Clothing,Bangalore,XL,White,22612049
91691,Product_2302,Sports,Bangalore,L,Blue,75939152
32482,Product_2303,Sports,Mumbai,XS,Red,81058560
54500,Product_2304,Electronics,Pune,XS,White,47928714
87614,Product_2305,Electronics,Mumbai,XL,Black,20395506
77935,Product_2306,Electronics,Delhi,L,Yellow,26793205
50513,Product_2307,Kitchen,Bangalore,?,Green,28418304
82558,Product_2308,Sports,Mumbai,XS,black,91847010
33501,Product_2309,Clothing,Delhi,L,Red,58128700
40512,Product_2310,Toys,Bangalore,L,Green,61160383
55309,Product_2311,Electronics,Noida,XS,Blue,66184499
24212,Product_2312,Kitchen,Mumbai,XS,Black,26285500
61991,Product_2313,Medical,Delhi,XS,Blue,69075318
30889,Product_2314,Sports,Chennai,XS,Black,87677826
74374,Product_2315,Sports,Chennai,M,Red,91263931
49884,Product_2316,Electronics,Bangalore,S,Black,77671053
37885,Product_2317,Office,Hyderabad,S,Red,67052656
87874,Product_2318,Beauty,Delhi,L,White,14409511
98414,Product_2319,Electronics,Bangalore,XL,Black,34619335
47160,Product_2320,Electronics,Gurgaon,XS,Red,22741538
29102,Product_2321,Electronics,Noida,S,Red,83111297
90331,Product_2322,Electronics,Mumbai,L,Red,91872761
67861,Product_2323,Books,Mumbai,L,Red,76530330
90115,Product_2324,Gaming,Pune,M,Green,60016132
42366,Product_2325,Electronics,Bangalore,M,Blue,15931675
85710,Product_2326,Sports,Bangalore,S,Black,98670287
48000,Product_2327,Sports,Chennai,M,White,91820063
43867,Product_2328,Electronics,Bangalore,XL,Yellow,46554695
23616,Product_2329,Sports,Hyderabad,L,Black,45582936
62163,Product_2330,Office,Hyderabad,XS,Blue,93909856
17675,Product_2331,Beauty,Bangalore,XS,White,68097683
57957,Product_2332,Beauty,Hyderabad,XL,Black,37047872
52845,Product_2333,Electronics,Hyderabad,XS,Blue,47588590
45654,Product_2334,Beauty,Bangalore,M,Green,18538464
34158,Product_2335,Gaming,Gurgaon,XL,Yellow,54880767
81468,Product_2336,Furniture,Mumbai,S,Blue,77713396
95479,Product_2337,Books,Pune,S,Green,95069769
99751,Product_2338,Electronics,Hyderabad,M,Black,55595900
94792,Product_2339,Furniture,Bangalore,S,Blue,85067127
29537,Product_2340,Clothing,Bangalore,M,White,13357298
41830,Product_2341,Electronics,Pune,XS,Red,13170850
62267,Product_2342,Electronics,Chennai,S,Black,24248400
77715,Product_2343,Electronics,Bangalore,S,Blue,92165919
62702,Product_2344,Sports,Bangalore,M,Blk,14311223
62559,Product_2345,Sports,Delhi,L,White,58921458
57250,Product_2346,Clothing,Chennai,S,Blue,30400527
71761,Product_2347,Clothing,Pune,XL,Blue,42472651
49867,Product_2348,Books,Pune,XS,Yellow,36602723
43521,Product_2349,Electronics,Bangalore,S,Green,70493197
11614,Product_2350,Electronics,Delhi,XL,Blue,64492228
58328,Product_2351,Electronics,Bangalore,XS,black,11496829
36328,Product_2352,Sports,Delhi,L,White,39000795
92333,Product_2353,Electronics,Pune,L,Green,73135374
87790,Product_2354,Books,Delhi,M,BLACK,27208770
46531,Product_2355,Office,Bangalore,S,White,15396705
95969,Product_2356,Electronics,Bangalore,L,?,18691886
26493,Product_2357,Electronics,Delhi,M,Yellow,35206840
80875,Product_2358,Electronics,Bangalore,L,Black,60723805
29888,Product_2359,Clothing,Bangalore,L,Red,20664697
90734,Product_2360,Sports,Pune,M,Red,52251799
82129,Product_2361,Beauty,Mumbai,XS,Blue,49435553
50602,Product_2362,Kitchen,Pune,M,?,87578155
38626,Product_2363,Clothing,Chennai,M,Yellow,29390228
38597,Product_2364,Office,Pune,S,White,88869416
84955,Product_2365,Automotive,Chennai,XS,White,62022851
92414,Product_2366,Clothing,Hyderabad,M,Yellow,72724552
26291,Product_2367,Sports,Bangalore,M,White,56999567
86595,Product_2368,Furniture,Hyderabad,XS,Yellow,15955590
21642,Product_2369,Medical,Hyderabad,M,Black,35073800
26717,Product_2370,Sports,Bangalore,XS,White,36922972
76558,Product_2371,Office,Delhi,S,Red,88399006
52952,Product_2372,Clothing,Hyderabad,XS,Black,78700184
82891,Product_2373,Clothing,Bangalore,XS,Red,61713710
18867,Product_2374,Furniture,Chennai,M,blu,57070344
70746,Product_2375,Electronics,Hyderabad,S,Yellow,75680435
57197,Product_2376,Electronics,Bangalore,S,Red,29614243
24125,Product_2377,Kitchen,Pune,L,White,35995716
26822,Product_2378,Clothing,Bangalore,M,White,27911699
45995,Product_2379,Office,Noida,L,Blue,86700754
62999,Product_2380,Books,Delhi,L,Red,55573514
73631,Product_2381,Books,Mumbai,M,Red,15499543
49245,Product_2382,Sports,Pune,L,White,16021244
71003,Product_2383,Office,Hyderabad,M,Black,28564630
52578,Product_2384,Clothing,Bangalore,XS,Black,40055951
89450,Product_2385,Kitchen,Pune,?,Blue,78974906
93154,Product_2386,Clothing,Bangalore,XL,White,39503706
75298,Product_2387,Kitchen,Mumbai,XL,Black,56131594
21441,Product_2388,Automotive,Pune,XL,Yellow,88234591
62542,Product_2389,Office,Hyderabad,XS,Green,36256857
53381,Product_2390,Furniture,Chennai,XS,Yellow,41361603
44337,Product_2391,Sports,Hyderabad,S,Green,47192323
44730,Product_2392,Books,Bangalore,XL,Red,11354881
21966,Product_2393,Medical,Bangalore,M,?,97956777
45524,Product_2394,Clothing,Hyderabad,XS,Red,56714282
83635,Product_2395,Toys,Bangalore,M,Blue,20103364
30750,Product_2396,Clothing,Bangalore,L,?,15606756
26726,Product_2397,Electronics,Bangalore,XS,Blue,12506361
33041,Product_2398,Kitchen,Bangalore,M,White,31132161
70400,Product_2399,Sports,Noida,XL,Green,42652427
65468,Product_2400,Beauty,Chennai,XS,Red,93191280
28988,Product_2401,Books,Pune,L,White,88000568
16033,Product_2402,Beauty,Chennai,?,Yellow,16324025
70046,Product_2403,Clothing,Hyderabad,?,Green,33205925
16047,Product_2404,Beauty,Bangalore,XL,Blue,36793513
41232,Product_2405,Electronics,Bangalore,M,Yellow,99201742
56038,Product_2406,Sports,Pune,M,Black,12072251
64497,Product_2407,Books,Bangalore,XXL,White,82260917
51024,Product_2408,Books,Bangalore,XS,Red,64667349
72500,Product_2409,Furniture,Hyderabad,L,Green,66188075
48009,Product_2410,Office,Delhi,M,Red,95341140
68764,Product_2411,Medical,Bangalore,L,White,78171526
88115,Product_2412,Furniture,Pune,XL,Blue,66581925
88526,Product_2413,Books,Hyderabad,XS,Blue,85966306
84301,Product_2414,Furniture,Bangalore,XL,Red,42078787
12080,Product_2415,Beauty,Delhi,XL,Green,62135355
11086,Product_2416,Electronics,Mumbai,XL,Red,21564166
40637,Product_2417,Electronics,Hyderabad,S,Red,89818383
10603,Product_2418,Electronics,Bangalore,M,Blue,24693596
48875,Product_2419,Medical,Chennai,XL,Black,77323908
61274,Product_2420,Beauty,Noida,XS,White,73023782
68355,Product_2421,Electronics,Bangalore,S,Red,58358910
60496,Product_2422,Furniture,Gurgaon,L,White,49693184
80020,Product_2423,Kitchen,Noida,XL,Green,65850631
80171,Product_2424,Gaming,Noida,?,White,62904438
87546,Product_2425,Kitchen,Bangalore,S,White,95888320
87507,Product_2426,Electronics,Bangalore,L,Green,87642409
14552,Product_2427,Office,Mumbai,L,Black,19762568
29392,Product_2428,Office,Chennai,M,Yellow,40665861
61545,Product_2429,Clothing,Chennai,XS,Blue,60624789
97733,Product_2430,Sports,Hyderabad,S,Blue,74984667
25522,Product_2431,Clothing,Pune,L,Red,94250733
31376,Product_2432,Sports,Chennai,XS,Black,42009059
40326,Product_2433,Sports,Noida,XS,Blue,69411458
10094,Product_2434,Furniture,Mumbai,XXL,Green,22977949
53836,Product_2435,Electronics,Pune,XS,Black,51916200
93557,Product_2436,Kitchen,Pune,XL,Green,69835923
25451,Product_2437,Kitchen,Mumbai,XS,Red,63167056
19706,Product_2438,Furniture,Delhi,M,Blue,35684106
15319,Product_2439,Toys,Bangalore,L,Red,40000410
99659,Product_2440,Office,Bangalore,L,White,27276352
17149,Product_2441,Kitchen,Bangalore,XS,Red,15795435
48270,Product_2442,Sports,Delhi,L,Blue,68081833
24523,Product_2443,Sports,Chennai,L,Blue,70493806
26898,Product_2444,Furniture,Chennai,?,Black,68318808
38776,Product_2445,Furniture,Mumbai,XL,Green,30059996
14316,Product_2446,Beauty,Delhi,XL,Red,33809780
13305,Product_2447,Toys,Pune,L,Blue,36814890
70369,Product_2448,Toys,Delhi,XL,Red,90154868
56407,Product_2449,Automotive,Gurgaon,XL,Red,62655526
99131,Product_2450,Furniture,Mumbai,XL,Red,70587144
97437,Product_2451,Furniture,Pune,L,Black,63184726
27806,Product_2452,Clothing,Bangalore,XS,Black,75762545
94169,Product_2453,Electronics,Delhi,S,White,28687954
98485,Product_2454,Books,Hyderabad,?,Green,71028199
61179,Product_2455,Electronics,Bangalore,M,Blue,24943189
10922,Product_2456,Electronics,Delhi,XS,White,64177295
88800,Product_2457,Electronics,Hyderabad,M,Red,46270590
23675,Product_2458,Furniture,Pune,S,Green,98392596
77737,Product_2459,Sports,Bangalore,M,Green,39753583
93883,Product_2460,Electronics,Chennai,XS,Red,58657997
75327,Product_2461,Sports,Hyderabad,M,Red,32800614
25037,Product_2462,Kitchen,Pune,XL,Blue,84096894
82153,Product_2463,Toys,Delhi,?,black,44757448
17201,Product_2464,Toys,Bangalore,XL,Green,49149530
97815,Product_2465,Electronics,Delhi,S,Green,31797115
75824,Product_2466,Kitchen,Hyderabad,XS,White,43425929
76265,Product_2467,Office,Mumbai,L,Yellow,11099423
64033,Product_2468,Furniture,Bangalore,XL,Blue,80688654
14455,Product_2469,Beauty,Hyderabad,M,Yellow,17608314
14600,Product_2470,Automotive,Delhi,XL,Black,75497395
42348,Product_2471,Gaming,Mumbai,S,Yellow,46957903
56773,Product_2472,Toys,Bangalore,L,Blk,10467469
87198,Product_2473,Gaming,Pune,XS,White,82256288
37049,Product_2474,Clothing,Pune,S,Yellow,87772694
13054,Product_2475,Gaming,Bangalore,XL,Green,16342331
67131,Product_2476,Toys,Chennai,L,Black,64528002
72251,Product_2477,Kitchen,Hyderabad,XL,BLACK,95604292
49196,Product_2478,Office,Bangalore,L,White,43756820
53814,Product_2479,Electronics,Hyderabad,M,Red,18656346
58537,Product_2480,Sports,Delhi,XS,Yellow,22357123
62900,Product_2481,Automotive,Delhi,M,White,75144208
56363,Product_2482,Clothing,Bangalore,?,Blue,71080669
18391,Product_2483,Office,Pune,L,Red,59174235
41073,Product_2484,Medical,Hyderabad,L,Yellow,54272413
13539,Product_2485,Clothing,Hyderabad,L,Blue,81123852
14944,Product_2486,Gaming,Bangalore,XS,Blue,47989985
66487,Product_2487,Sports,Bangalore,L,Yellow,99393805
18925,Product_2488,Office,Hyderabad,L,Blue,42786059
82264,Product_2489,Kitchen,Pune,M,Blue,93453212
33319,Product_2490,Electronics,Mumbai,M,Green,69473591
55069,Product_2491,Electronics,Pune,XS,Black,16901875
12335,Product_2492,Furniture,Bangalore,XL,Blue,35239185
20427,Product_2493,Electronics,Hyderabad,?,Yellow,94967164
50155,Product_2494,Sports,Hyderabad,L,Black,91971680
71981,Product_2495,Furniture,Hyderabad,XS,Green,91146253
90590,Product_2496,Furniture,Pune,XL,Yellow,31338974
22863,Product_2497,Electronics,Chennai,XL,Blue,22691062
22571,Product_2498,Toys,Hyderabad,XL,Black,45348476
27351,Product_2499,Toys,Hyderabad,S,Red,62980967
42771,Product_2500,Beauty,Bangalore,M,White,88565660
77481,Product_2501,Furniture,Chennai,M,Black,41524269
84452,Product_2502,Clothing,Pune,S,Blue,32503872
57966,Product_2503,Electronics,Bangalore,XS,White,83330701
16222,Product_2504,Clothing,Mumbai,S,Black,97487455
92125,Product_2505,Office,Chennai,L,White,96756728
96582,Product_2506,Clothing,Noida,L,Yellow,86810277
79834,Product_2507,Electronics,Pune,S,Black,65502712
60776,Product_2508,Books,Mumbai,XS,Yellow,90913873
12514,Product_2509,Kitchen,Bangalore,L,Yellow,12808824
81975,Product_2510,Clothing,Bangalore,L,Black,92831277
31337,Product_2511,Gaming,Mumbai,L,?,64890408
66300,Product_2512,Toys,Bangalore,L,Yellow,43342278
90449,Product_2513,Clothing,Pune,L,Red,20896951
47950,Product_2514,Electronics,Delhi,XS,Black,97320232
36457,Product_2515,Gaming,Pune,S,Blue,46648442
38206,Product_2516,Electronics,Mumbai,XS,Black,64157047
19921,Product_2517,Beauty,Mumbai,L,Blue,75918558
50376,Product_2518,Toys,Bangalore,S,Blue,28050971
71608,Product_2519,Electronics,Pune,XL,Red,61194588
59463,Product_2520,Furniture,Pune,M,Black,93481105
34215,Product_2521,Electronics,Pune,XL,Black,55948508
28788,Product_2522,Toys,Mumbai,S,Black,95235758
74082,Product_2523,Furniture,Pune,M,Yellow,54849638
33042,Product_2524,Furniture,Pune,S,White,24752009
53268,Product_2525,Gaming,Pune,L,Green,78313066
33370,Product_2526,Electronics,Bangalore,M,Red,78802337
97100,Product_2527,Books,Noida,S,Green,11144344
53361,Product_2528,Electronics,Hyderabad,S,Green,67059799
65534,Product_2529,Toys,Bangalore,S,Blue,54826518
52310,Product_2530,Sports,Delhi,XL,Blue,38365417
29312,Product_2531,Automotive,Noida,S,Yellow,29490959
47812,Product_2532,Beauty,Bangalore,M,Black,29190187
65218,Product_2533,Electronics,Chennai,S,BLACK,43486814
89191,Product_2534,Furniture,Delhi,M,Red,79368366
67118,Product_2535,Gaming,Bangalore,XL,black,11069573
49623,Product_2536,Furniture,Pune,L,Red,79833206
70354,Product_2537,Electronics,Pune,XL,Yellow,82288592
35207,Product_2538,Electronics,Delhi,S,Blue,12847043
87353,Product_2539,Electronics,Bangalore,M,Green,48571680
77522,Product_2540,Books,Pune,XS,Green,35756764
28869,Product_2541,Clothing,Bangalore,XL,White,39584284
15603,Product_2542,Clothing,Delhi,XL,Black,30479888
94907,Product_2543,Books,Delhi,S,Black,97534829
37439,Product_2544,Electronics,Bangalore,XS,Green,62478799
92207,Product_2545,Electronics,Pune,S,Blue,90064266
53176,Product_2546,Clothing,Bangalore,M,Green,80091163
79172,Product_2547,Kitchen,Hyderabad,XXL,White,60102937
79532,Product_2548,Toys,Bangalore,L,White,86553146
15153,Product_2549,Electronics,Hyderabad,M,Green,76400901
85300,Product_2550,Sports,Chennai,S,Blue,80990438
15625,Product_2551,Office,Bangalore,M,Red,90942342
91452,Product_2552,Books,Bangalore,M,Green,57517472
46988,Product_2553,Electronics,Pune,L,Black,27883718
50962,Product_2554,Clothing,Pune,S,Blue,83047130
25187,Product_2555,Clothing,Bangalore,L,Black,87445750
14185,Product_2556,Books,Chennai,M,Red,15371228
26474,Product_2557,Toys,Bangalore,M,Black,98418125
91169,Product_2558,Furniture,Hyderabad,XL,Red,45886557
59765,Product_2559,Kitchen,Gurgaon,XS,Blue,82484936
49607,Product_2560,Clothing,Bangalore,S,Blue,46507055
10121,Product_2561,Office,Bangalore,XXL,Red,87126421
70773,Product_2562,Books,Bangalore,L,White,22000143
26449,Product_2563,Beauty,Chennai,M,Black,67089588
84830,Product_2564,Automotive,Bangalore,XS,Yellow,94455276
53225,Product_2565,Sports,Hyderabad,M,White,78746125
93840,Product_2566,Toys,Delhi,XL,black,17849424
71784,Product_2567,Furniture,Delhi,S,Black,26673271
11851,Product_2568,Clothing,Hyderabad,XS,Red,95729490
12682,Product_2569,Books,Pune,M,BLACK,99585248
53599,Product_2570,Automotive,Hyderabad,XL,Red,53496097
24487,Product_2571,Clothing,Bangalore,XL,White,63983791
49230,Product_2572,Clothing,Gurgaon,L,Blue,36040407
33962,Product_2573,Office,Bangalore,XS,Blue,99615073
52218,Product_2574,Kitchen,Bangalore,M,Red,24244441
69196,Product_2575,Sports,Pune,M,Green,19020243
82428,Product_2576,Sports,Noida,M,Black,68694035
24833,Product_2577,Sports,Mumbai,L,Black,74543986
45042,Product_2578,Clothing,Chennai,XL,Yellow,25610065
17233,Product_2579,Clothing,Hyderabad,M,Green,57069762
31058,Product_2580,Electronics,Pune,S,Black,62980728
46241,Product_2581,Electronics,Bangalore,S,Blue,74888527
68571,Product_2582,Toys,Bangalore,S,Blue,21602444
97483,Product_2583,Kitchen,Hyderabad,XS,Blue,23395133
13665,Product_2584,Furniture,Bangalore,XL,White,54072803
24156,Product_2585,Office,Bangalore,XS,Blue,30125816
92866,Product_2586,Medical,Hyderabad,XL,Yellow,82545404
89056,Product_2587,Beauty,Delhi,XL,Black,32288791
92873,Product_2588,Kitchen,Hyderabad,XL,Blue,41628490
68167,Product_2589,Beauty,Hyderabad,M,Yellow,82929142
72931,Product_2590,Toys,Bangalore,M,Blue,41481579
61417,Product_2591,Electronics,Delhi,S,Black,84321630
11145,Product_2592,Beauty,Bangalore,M,Red,98991622
17294,Product_2593,Toys,Pune,S,Black,55719724
57196,Product_2594,Books,Hyderabad,XL,Black,36459009
74844,Product_2595,Sports,Pune,XS,Green,53455291
91214,Product_2596,Office,Delhi,M,Black,86390029
58132,Product_2597,Clothing,Hyderabad,XS,Green,38449339
78791,Product_2598,Sports,Pune,L,White,63905971
76011,Product_2599,Sports,Bangalore,S,White,79759449
58218,Product_2600,Sports,Hyderabad,M,Black,48090026
12422,Product_2601,Electronics,Delhi,M,Black,37336730
89879,Product_2602,Sports,Pune,XXL,Green,63252787
61822,Product_2603,Medical,Mumbai,S,Yellow,68686037
23969,Product_2604,Clothing,Pune,S,Black,73104973
17325,Product_2605,Electronics,Pune,XL,?,50792068
79050,Product_2606,Automotive,Delhi,M,Yellow,51319371
64955,Product_2607,Electronics,Hyderabad,L,BLACK,79611055
63387,Product_2608,Clothing,Delhi,M,Yellow,73991744
29496,Product_2609,Office,Gurgaon,M,Black,20933166
82222,Product_2610,Beauty,Chennai,L,Black,26841728
89265,Product_2611,Kitchen,Bangalore,XL,Black,67435474
87522,Product_2612,Office,Delhi,XS,Red,72940551
92842,Product_2613,Office,Mumbai,L,Green,29104283
45699,Product_2614,Clothing,Hyderabad,M,Blue,53785737
15191,Product_2615,Medical,Delhi,L,Yellow,13397003
97322,Product_2616,Sports,Hyderabad,XL,Black,77187926
90758,Product_2617,Furniture,Bangalore,XS,Black,67946754
91003,Product_2618,Beauty,Bangalore,XS,Red,72637388
47991,Product_2619,Books,Hyderabad,XL,Yellow,63812776
39314,Product_2620,Books,Mumbai,XS,Yellow,13312722
51986,Product_2621,Electronics,Delhi,XL,Red,59780178
42404,Product_2622,Toys,Bangalore,XL,Green,44690549
93069,Product_2623,Toys,Hyderabad,XS,Green,16802600
96323,Product_2624,Furniture,Hyderabad,XS,Black,92897669
62681,Product_2625,Kitchen,Noida,XL,Green,42336854
34418,Product_2626,Electronics,Hyderabad,L,Black,34000337
95171,Product_2627,Electronics,Delhi,S,Green,57117886
20533,Product_2628,Clothing,Bangalore,XS,Red,71199262
61630,Product_2629,Electronics,Delhi,S,Red,13513318
88465,Product_2630,Automotive,Pune,L,Black,18388819
85331,Product_2631,Electronics,Hyderabad,M,BLACK,35520239
60759,Product_2632,Gaming,Pune,M,Red,41265993
46654,Product_2633,Furniture,Hyderabad,L,Red,11342067
45992,Product_2634,Kitchen,Chennai,L,Red,44255136
81389,Product_2635,Furniture,Hyderabad,L,Red,44888052
45982,Product_2636,Sports,Delhi,M,Black,66854166
46267,Product_2637,Electronics,Delhi,XL,Green,66325775
44679,Product_2638,Clothing,Pune,XL,Yellow,55111630
65843,Product_2639,Clothing,Bangalore,M,White,47684735
10935,Product_2640,Sports,Bangalore,XL,Blue,33179517
78694,Product_2641,Electronics,Bangalore,XL,White,34813266
46672,Product_2642,Electronics,Hyderabad,S,Green,39244192
24986,Product_2643,Sports,Bangalore,XS,Black,83406662
12436,Product_2644,Sports,Bangalore,S,Red,41771153
68016,Product_2645,Office,Mumbai,S,Yellow,63544505
88864,Product_2646,Sports,Noida,L,Green,47470043
35359,Product_2647,Toys,Hyderabad,XL,White,73803463
54139,Product_2648,Electronics,Pune,S,Yellow,39893214
47087,Product_2649,Sports,Hyderabad,M,Green,58462276
11638,Product_2650,Kitchen,Pune,M,Blue,75992934
12605,Product_2651,Kitchen,Pune,L,White,20296618
27849,Product_2652,Kitchen,Bangalore,S,Green,15693806
29829,Product_2653,Office,Hyderabad,XL,Yellow,21341639
83314,Product_2654,Electronics,Hyderabad,XL,Green,53473079
74470,Product_2655,Electronics,Delhi,M,Green,99748697
40871,Product_2656,Toys,Hyderabad,XS,Red,20433719
36600,Product_2657,Clothing,Bangalore,XS,blu,23501078
96193,Product_2658,Toys,Noida,S,Red,40921114
84751,Product_2659,Medical,Delhi,XS,Blue,70127938
78223,Product_2660,Kitchen,Pune,XS,Yellow,13959305
37328,Product_2661,Sports,Delhi,L,Yellow,43885364
41390,Product_2662,Electronics,Pune,XL,Green,46876417
49292,Product_2663,Clothing,Noida,XS,black,13753633
85139,Product_2664,Clothing,Hyderabad,XL,White,20526905
91170,Product_2665,Gaming,Chennai,XS,Red,75670247
76583,Product_2666,Books,Bangalore,XXL,White,84979552
83707,Product_2667,Clothing,Pune,XL,White,66264110
49108,Product_2668,Electronics,Hyderabad,XL,Green,34968281
40237,Product_2669,Clothing,Bangalore,M,Blue,47409218
38572,Product_2670,Beauty,Mumbai,XS,Green,98672033
35252,Product_2671,Automotive,Hyderabad,XS,Yellow,14533465
43093,Product_2672,Gaming,Hyderabad,L,Yellow,32352497
17195,Product_2673,Sports,Bangalore,XS,Black,68657869
74580,Product_2674,Kitchen,Pune,S,Red,14258219
91549,Product_2675,Sports,Mumbai,M,White,62828648
38252,Product_2676,Clothing,Bangalore,L,Green,89026819
82813,Product_2677,Toys,Noida,XS,Blue,27937673
41992,Product_2678,Furniture,Bangalore,S,Green,29043655
55976,Product_2679,Electronics,Hyderabad,XS,Red,43878443
84770,Product_2680,Books,Delhi,?,Black,21526836
37384,Product_2681,Furniture,Delhi,M,Red,76423250
52691,Product_2682,Toys,Delhi,XL,White,80144309
65490,Product_2683,Electronics,Bangalore,?,Yellow,98016292
16299,Product_2684,Clothing,Chennai,M,Green,92734038
78346,Product_2685,Clothing,Hyderabad,XL,Black,86964644
47288,Product_2686,Electronics,Delhi,XS,BLACK,33501541
86518,Product_2687,Sports,Gurgaon,L,Black,15671411
96800,Product_2688,Electronics,Pune,S,Red,88432425
74913,Product_2689,Kitchen,Hyderabad,XL,Yellow,51688785
20678,Product_2690,Electronics,Chennai,M,Yellow,32174162
13125,Product_2691,Furniture,Bangalore,L,Black,47108048
47428,Product_2692,Kitchen,Pune,XL,Yellow,14048165
94597,Product_2693,Electronics,Hyderabad,L,Blue,52906703
63282,Product_2694,Office,Pune,XL,Blue,72090218
79971,Product_2695,Gaming,Pune,S,White,31781595
15253,Product_2696,Toys,Hyderabad,S,White,43359581
11651,Product_2697,Sports,Mumbai,XS,Yellow,32797614
25344,Product_2698,Clothing,Bangalore,XS,White,80977264
90499,Product_2699,Clothing,Bangalore,S,Blue,21816499
84103,Product_2700,Electronics,Hyderabad,S,Black,15552278
49898,Product_2701,Electronics,Bangalore,S,Black,91065423
45539,Product_2702,Beauty,Hyderabad,XS,Black,58773660
85259,Product_2703,Toys,Delhi,M,Black,36917215
93562,Product_2704,Office,Hyderabad,M,Green,64807349
93721,Product_2705,Electronics,Pune,S,Blue,34189195
58578,Product_2706,Toys,Bangalore,XS,Green,46414019
85844,Product_2707,Clothing,Bangalore,L,Black,48624817
95226,Product_2708,Furniture,Mumbai,L,Yellow,92651210
20192,Product_2709,Clothing,Pune,XS,Red,96271802
75036,Product_2710,Clothing,Gurgaon,XS,Blue,12085548
51686,Product_2711,Electronics,Bangalore,XL,Green,80671791
63771,Product_2712,Sports,Pune,XL,Yellow,98275485
28097,Product_2713,Clothing,Hyderabad,S,Red,14634465
64276,Product_2714,Toys,Pune,S,Black,27400289
13151,Product_2715,Clothing,Hyderabad,XS,Blue,73616266
61153,Product_2716,Toys,Noida,S,Black,13944219
46514,Product_2717,Electronics,Hyderabad,XL,Yellow,23236658
85362,Product_2718,Sports,Bangalore,S,Black,96516557
50814,Product_2719,Kitchen,Bangalore,XL,White,23390207
43691,Product_2720,Clothing,Bangalore,XL,Yellow,14825466
38598,Product_2721,Automotive,Hyderabad,M,Green,29540206
62466,Product_2722,Clothing,Pune,L,Blue,17074333
41943,Product_2723,Electronics,Bangalore,M,Black,46219338
55291,Product_2724,Books,Delhi,XL,Black,46249010
75551,Product_2725,Sports,Pune,M,Green,78830184
93350,Product_2726,Furniture,Bangalore,XL,Red,91749350
72799,Product_2727,Electronics,Chennai,XS,Blue,62418668
15898,Product_2728,Kitchen,Chennai,S,Red,50626888
77094,Product_2729,Beauty,Pune,XL,Blue,65814218
62340,Product_2730,Electronics,Pune,S,Black,63620384
14342,Product_2731,Furniture,Chennai,XS,Blue,39169145
30266,Product_2732,Toys,Noida,XS,Yellow,70330684
67945,Product_2733,Automotive,Delhi,XS,Yellow,31086183
69598,Product_2734,Office,Bangalore,XS,Black,49646430
17266,Product_2735,Toys,Delhi,S,Red,81904880
31932,Product_2736,Clothing,Delhi,XL,Black,67262360
69084,Product_2737,Clothing,Bangalore,S,Blue,98668174
72513,Product_2738,Clothing,Hyderabad,XS,Blue,47869858
46731,Product_2739,Gaming,Bangalore,XL,Red,57473477
30525,Product_2740,Gaming,Bangalore,XS,Yellow,55278647
31743,Product_2741,Furniture,Hyderabad,S,White,43479991
20323,Product_2742,Books,Pune,M,Black,86374236
78799,Product_2743,Clothing,Hyderabad,L,Green,62723442
68549,Product_2744,Sports,Pune,XL,Green,19717551
11273,Product_2745,Electronics,Delhi,S,Green,27486919
94870,Product_2746,Furniture,Hyderabad,M,Green,73329434
83025,Product_2747,Medical,Mumbai,M,Yellow,45058554
75571,Product_2748,Sports,Bangalore,XL,Black,92239143
21326,Product_2749,Clothing,Chennai,XS,White,82381974
14388,Product_2750,Beauty,Delhi,L,Black,85529216
64458,Product_2751,Kitchen,Hyderabad,S,Red,37985997
53556,Product_2752,Kitchen,Hyderabad,L,Yellow,31931965
31217,Product_2753,Furniture,Hyderabad,?,Blue,89310760
60559,Product_2754,Toys,Delhi,XL,black,88291386
83854,Product_2755,Clothing,Pune,S,Red,71059750
26071,Product_2756,Furniture,Hyderabad,XS,Black,25423648
62128,Product_2757,Electronics,Noida,S,Red,31263887
15626,Product_2758,Kitchen,Hyderabad,L,Black,22329943
12077,Product_2759,Clothing,Pune,XS,White,59797660
13986,Product_2760,Beauty,Pune,M,White,79369564
26557,Product_2761,Medical,Pune,S,Yellow,87146830
74231,Product_2762,Automotive,Delhi,S,Blue,18999030
50446,Product_2763,Beauty,Pune,M,Red,39199307
48518,Product_2764,Gaming,Bangalore,XS,White,78155233
88086,Product_2765,Clothing,Hyderabad,S,Green,82476808
84397,Product_2766,Kitchen,Mumbai,L,Yellow,43201450
17613,Product_2767,Electronics,Bangalore,M,Green,28075195
22614,Product_2768,Office,Delhi,L,Yellow,47179296
16663,Product_2769,Sports,Mumbai,S,Blue,49438819
46920,Product_2770,Toys,Hyderabad,XL,black,66794426
30553,Product_2771,Clothing,Noida,L,Red,65873581
20705,Product_2772,Sports,Mumbai,XS,Black,38860666
42920,Product_2773,Clothing,Bangalore,L,black,20116989
84458,Product_2774,Books,Bangalore,S,Green,30183944
25131,Product_2775,Electronics,Pune,XS,Yellow,29662079
70276,Product_2776,Toys,Noida,XS,White,88785749
