customer_id,customer_name,country,signup_date,customer_tier
1668928,Customer_29531,Germany,2024-03-21,Gold
3937337,Customer_29532, usa ,2024-08-15,Gold
2855203,Customer_29533,UK,2017-02-20,Silver
7027314,Customer_29534,India,2021-06-08,Gold
9208203,Customer_29535,India,2021-04-19,Silver
4052089,Customer_29536,UK,2019-11-17,Bronze
1558822,Customer_29537,UK,2014-12-03,Bronze
7253798,Customer_29538,UK,2018-12-03,Bronze
8760654,Customer_29539,France,2022-06-16,Gold
9096425,Customer_29540,France,2016-02-26,Gold
1541044,Customer_29541,France,2014-06-23,Gold
8526717,Customer_29542,USA,2014-06-03,Platinum
6512855,Customer_29543,USA,2014-08-16,Bronze
1344047,Customer_29544, germany ,2019-12-21,Bronze
6198358,Customer_29545,USA,2021-08-14,Silver
3573403,Customer_29546,USA,2024-07-19,Silver
6201535,Customer_29547,India,2023-04-03,Silver
3073805,Customer_29548,India,2019-12-29,Bronze
9556599,Customer_29549,India,2016-05-19,Silver
8228656,Customer_29550,India,2021-04-26,Bronze
4826892,Customer_29551,UK,2022-06-01,Platinum
5497864,Customer_29552,USA,2016-01-25,Bronze
6394896,Customer_29553,India,2024-03-25,Silver
9373719,Customer_29554,India,2016-02-11,Silver
9872346,Customer_29555,India,2015-02-11,Silver
8305262,Customer_29556,India,2017-07-23,Silver
8015089,Customer_29557,India,2021-02-02,Gold
9995056,Customer_29558,USA,2015-12-15,Gold
3315782,Customer_29559,Germany,2020-06-04,Silver
3442197,Customer_29560,India,2017-01-30,Silver
4564831,Customer_29561,USA,2015-11-14,Bronze
8002785,customer_29562,UK,2015-10-01,Platinum
2545030,Customer_29563,India,2022-07-20,Gold
5607812,Customer_29564,Germany,2023-12-27,Silver
7180593,Customer_29565, uk ,2014-02-12,Silver
7469666,Customer_29566,India,2014-04-09,Silver
6208450,Customer_29567,USA,2020-06-29,Bronze
4475659,Customer_29568,France,2017-04-22,Gold
2503053,Customer_29569,Canada,2019-08-24,Bronze
7170410,Customer_29570,USA,2022-08-01,Bronze
5331494,Customer_29571,Canada,2015-09-13,Bronze
8567241,Customer_29572,USA,2020-10-30,Gold
8080821,Customer_29573,India,2017-06-24,Bronze
1250659,Customer_29574,India,2023-02-09,Bronze
6653890,Customer_29575,India,2023-03-26,Gold
8567711,Customer_29576,USA,2020-12-07,Bronze
5918474,Customer_29577,India,2015-03-29,Gold
3506194,Customer_29578,France,2021-12-27,Gold
6688497,Customer_29579,USA,2016-04-19,Silver
2706106,Customer_29580,India,2015-03-31,Bronze
4584364,Customer_29581,India,2016-04-24,Bronze
5753835,customer_29582,India,2018-10-31,Bronze
3321750,Customer_29583,India,2024-08-22,Bronze
6925096,Customer_29584,India,2016-05-23,Gold
2495239,Customer_29585,India,2021-06-02,Bronze
4806207,Customer_29586,USA,2017-12-17,Bronze
9290143,Customer_29587,India,2015-02-23,Bronze
9452953,Customer_29588,Australia,2020-09-09,Gold
1061141,Customer_29589,India,2021-06-20,Silver
1297635,Customer_29590,India,2014-01-30,Gold
7222638,Customer_29591,UK,2020-08-30,Silver
8978511,Customer_29592, india ,2024-09-15,Bronze
6645891,Customer_29593, usa ,2016-11-07,Silver
1053423,Customer_29594,France,2014-11-03,Bronze
9627446,Customer_29595, india ,2016-04-21,Silver
1890851,Customer_29596,Australia,2020-05-09,Silver
4183270,Customer_29597,Canada,2018-06-10,Bronze
7855000,Customer_29598, germany ,2015-10-17,Gold
9206506,Customer_29599,USA,2022-03-13,Silver
3985332,Customer_29600,India,2014-04-26,Silver
6952290,Customer_29601,India,2014-06-30,Gold
3108050,Customer_29602,USA,2016-07-05,Silver
1968369,Customer_29603,USA,2014-08-10,Bronze
3766796,Customer_29604,USA,2021-07-31,Bronze
8804395,Customer_29605,India,2016-12-04,Bronze
7855642,Customer_29606,USA,2023-10-01,Silver
2352689,Customer_29607,USA,2020-09-30,Bronze
1116585,Customer_29608,Australia,2023-12-30,Silver
7084062,Customer_29609,Germany,2016-09-15,Silver
3589011,Customer_29610,India,2015-12-06,Bronze
9787314,Customer_29611,India,,Bronze
9488919,Customer_29612,USA,2015-11-25,Bronze
3245386,Customer_29613,USA,2023-08-08,Bronze
8462115,Customer_29614,France,2016-01-28,Silver
5208623,Customer_29615,Canada,2016-03-29,Bronze
9509870,Customer_29616,Australia,2021-05-14,Bronze
6500866,Customer_29617,Canada,2021-02-13,Silver
2891686,Customer_29618,Germany,2021-08-29,Bronze
2111194,Customer_29619,USA,2015-02-13,Platinum
3426845,Customer_29620,Canada,2017-12-30,Bronze
4379254,customer_29621,UK,2023-12-07,Bronze
9296556,Customer_29622,USA,2022-02-08,Silver
5360537,Customer_29623, usa ,2023-01-12,Gold
9118399,Customer_29624, usa ,,Bronze
6778123,Customer_29625,India,2014-04-26,Gold
3277827,Customer_29626,India,2024-12-01,Bronze
8780919,Customer_29627,Australia,2023-09-01,Platinum
3437750,Customer_29628,USA,2017-06-05,Bronze
4663561,Customer_29629,Canada,2020-05-05,Bronze
8383503,Customer_29630,India,2022-03-15,Silver
5343191,Customer_29631,India,2015-01-27,Silver
5849959,Customer_29632,Australia,2015-02-16,Bronze
2948242,Customer_29633,India,2022-02-08,Gold
5421191,Customer_29634,USA,2022-04-06,Platinum
3818805,Customer_29635,USA,2017-08-26,Gold
6158828,Customer_29636,France,2014-09-29,Gold
8944632,Customer_29637,USA,2016-09-24,Silver
6774636,Customer_29638,USA,2019-12-17,Bronze
4715513,Customer_29639,France,2015-10-17,Bronze
7076825,Customer_29640,India,2024-01-19,Platinum
7593689,Customer_29641,USA,2015-07-07,Bronze
8939716,Customer_29642,India,2018-03-16,Gold
6422594,Customer_29643,Australia,2017-02-05,Silver
5964558,Customer_29644, australia ,2024-01-08,Bronze
9734578,Customer_29645,India,2017-03-15,Bronze
4853050,Customer_29646,Canada,2024-01-14,Gold
7234632,Customer_29647,India,2021-05-08,Bronze
1157362,Customer_29648,India,2023-07-21,Bronze
2454352,Customer_29649, germany ,2019-06-26,Bronze
3119697,Customer_29650,USA,2022-07-01,Silver
6617429,Customer_29651, usa ,2021-02-15,Bronze
1324182,Customer_29652,India,2017-11-03,Gold
8377441,Customer_29653,India,2016-09-20,Gold
7086543,Customer_29654,USA,2021-07-02,Silver
6950751,Customer_29655,India,2015-12-21,Silver
4842436,Customer_29656,India,2014-06-14,Bronze
3700391,Customer_29657,Germany,2019-09-06,Bronze
6908599,Customer_29658,Germany,2021-08-06,Silver
2074627,Customer_29659,Germany,2014-08-01,Bronze
6002936,Customer_29660,USA,2022-03-25,Platinum
4655889,Customer_29661,France,2021-11-27,Bronze
3329785,Customer_29662,Germany,2014-12-19,Bronze
3306689,Customer_29663,USA,2014-06-06,Bronze
5840124,Customer_29664,India,2015-08-16,Gold
8496544,Customer_29665,Germany,2015-09-21,Bronze
8546609,Customer_29666,France,2017-11-10,Platinum
7329870,Customer_29667,Canada,2020-07-06,Gold
6334441,Customer_29668,Germany,2017-08-30,Bronze
3808350,Customer_29669,India,2024-05-28,Bronze
2056123,Customer_29670,India,2016-04-15,Bronze
5915026,Customer_29671,Germany,2024-08-09,Silver
1767565,Customer_29672,India,2018-11-20,Bronze
8158653,Customer_29673, india ,2015-10-22,Bronze
7885106,Customer_29674,India,2015-01-16,Silver
9593712,Customer_29675,India,,Silver
2632144,Customer_29676,India,2024-02-05,Bronze
3290817,Customer_29677,UK,2021-11-02,Bronze
6415326,Customer_29678,Canada,2021-05-05,Bronze
3490226,Customer_29679, germany ,2020-05-09,Silver
1275192,Customer_29680,India,2015-05-27,Bronze
7462023,Customer_29681,USA,2020-04-11,Silver
1028407,Customer_29682,India,2016-05-16,Bronze
2295956,Customer_29683, usa ,2019-11-20,Silver
1851547,Customer_29684,USA,2014-06-14,Silver
6148375,Customer_29685,India,2017-06-18,Platinum
2853335,Customer_29686,Germany,2020-02-02,Bronze
8779123,Customer_29687,USA,2020-03-27,Bronze
8843155,Customer_29688,Germany,2019-12-20,Silver
1012105,Customer_29689,India,2016-08-26,Bronze
6713727,Customer_29690,USA,2015-09-22,Gold
9110845,Customer_29691,USA,2020-03-26,Gold
7801861,Customer_29692,India,2015-10-31,Silver
4870999,Customer_29693,India,2023-01-08,Bronze
5659677,Customer_29694,India,2015-03-10,Silver
7334892,Customer_29695,India,2015-07-29,Gold
1896114,Customer_29696, india ,2017-12-21,Silver
2661451,Customer_29697,USA,2014-01-03,Bronze
4622037,Customer_29698,USA,2022-12-07,Silver
4804894,Customer_29699,Germany,2024-02-13,Bronze
3613063,Customer_29700,Australia,2020-03-15,Bronze
2261043,Customer_29701,India,2019-04-05,Silver
8888017,Customer_29702,India,2018-03-22,Bronze
6741443,Customer_29703, usa ,2020-08-27,Bronze
5708468,Customer_29704,India,2018-02-08,Bronze
1024795,Customer_29705,USA,2015-12-15,Bronze
3263556,Customer_29706,USA,2015-08-26,Gold
9419672,Customer_29707,USA,2023-07-28,Silver
2710963,Customer_29708,India,2022-02-13,Bronze
5111605,Customer_29709,India,2019-05-08,Silver
4035599,Customer_29710,Australia,2017-06-13,Bronze
8502998,Customer_29711,India,2023-03-27,Silver
3562769,Customer_29712,India,2015-01-10,Silver
5964457,Customer_29713,USA,2020-04-05,Bronze
8310489,Customer_29714,Canada,2020-09-21,Bronze
5399770,Customer_29715,India,2014-07-14,Silver
3440085,Customer_29716,India,2016-03-14,Silver
6024644,Customer_29717,India,2017-11-05,Silver
4738581,Customer_29718,Germany,2021-08-02,Silver
1875537,Customer_29719,USA,2022-07-22,Bronze
9738021,Customer_29720,India,2020-12-03,Bronze
8625342,Customer_29721,Germany,2018-05-03,Silver
8608075,Customer_29722,India,2021-03-24,Gold
5461737,Customer_29723,India,2015-10-29,Silver
8449098,Customer_29724,Canada,2017-12-08,Platinum
3470916,Customer_29725,India,2023-06-10,Gold
3099579,Customer_29726, canada ,2015-10-13,Gold
3510456,Customer_29727,USA,2019-10-07,Silver
4919252,Customer_29728, usa ,2017-01-05,Gold
3925258,Customer_29729,Germany,2021-12-16,Bronze
9009975,Customer_29730,USA,2022-05-07,Bronze
1883688,Customer_29731,India,2024-08-11,Bronze
1539660,Customer_29732,USA,2020-08-15,Gold
3667048,Customer_29733, germany ,2020-10-25,Gold
7312492,Customer_29734,Canada,2016-09-13,Bronze
3104236,Customer_29735,India,2019-10-11,Bronze
9964749,Customer_29736,India,2015-10-29,Silver
4308895,Customer_29737,India,2021-12-23,Silver
2285348,Customer_29738,USA,2023-09-27,Bronze
6449214,Customer_29739,India,2018-11-19,Gold
3491894,Customer_29740,India,2022-11-09,Bronze
3442886,Customer_29741,UK,2017-03-10,Bronze
4018620,Customer_29742,India,2024-03-06,Bronze
2047412,Customer_29743,India,2015-12-01,Gold
1861880,Customer_29744,USA,2019-10-04,Gold
6202882,Customer_29745,UK,2024-03-02,Gold
3402114,Customer_29746,India,2018-09-13,Bronze
3353806,Customer_29747,India,2017-08-24,Bronze
9106800,Customer_29748,India,2014-01-05,Bronze
6988109,Customer_29749,UK,2022-09-13,Gold
8443602,Customer_29750,USA,2024-03-02,Bronze
1034972,Customer_29751,India,2022-04-12,Bronze
3434252,Customer_29752,India,2015-01-05,Gold
4077675,Customer_29753,Canada,2021-02-27,Bronze
6217186,Customer_29754,India,2021-05-29,Silver
7629398,Customer_29755,Canada,2021-07-20,Silver
6226713,Customer_29756,India,2018-09-23,Bronze
1725293,Customer_29757,USA,2015-03-18,Silver
8046174,Customer_29758, australia ,2018-07-17,Gold
3107091,Customer_29759,India,2017-08-07,Bronze
1294164,Customer_29760,France,2019-01-25,Gold
8760842,Customer_29761, india ,2016-09-21,Silver
3781937,customer_29762,Canada,2017-04-30,Bronze
2182450,Customer_29763,India,2022-12-31,Bronze
6487407,Customer_29764,France,2014-03-19,Bronze
1714197,Customer_29765,UK,2019-09-26,Bronze
9005335,Customer_29766,India,2023-11-07,Silver
6301222,Customer_29767,USA,2017-03-20,Bronze
7756172,Customer_29768,USA,2019-07-07,Gold
1852221,Customer_29769,Australia,2016-03-23,Bronze
3214445,Customer_29770,India,2024-04-03,Bronze
8618820,Customer_29771, germany ,2017-07-15,Bronze
4513066,Customer_29772,India,2024-11-09,Bronze
4478507,Customer_29773,India,2016-02-11,Gold
1831019,Customer_29774,Germany,2023-11-09,Silver
4678075,Customer_29775, france ,2022-03-29,Bronze
8344426,Customer_29776,Germany,2020-03-11,Gold
2945993,Customer_29777,USA,2016-05-27,Silver
2931482,Customer_29778,USA,2015-03-27,Gold
6913229,Customer_29779,USA,2020-03-06,Silver
2251510,Customer_29780,India,2015-11-16,Silver
8276924,Customer_29781,France,2020-07-10,Platinum
2873324,Customer_29782,USA,2017-09-06,Gold
2452201,Customer_29783,India,2019-10-21,Silver
8163470,Customer_29784, usa ,2021-04-12,Silver
5361292,Customer_29785,India,2022-09-13,Silver
4060351,Customer_29786,France,2014-10-16,Gold
9125763,Customer_29787,India,2021-08-12,Silver
1509113,Customer_29788,India,2017-01-28,Silver
3919757,Customer_29789,India,2019-10-29,Bronze
9226197,Customer_29790, india ,2016-06-07,Gold
9485541,Customer_29791,India,2022-12-30,Bronze
2386539,Customer_29792, germany ,2020-10-20,Bronze
4924276,Customer_29793,India,2014-08-27,Bronze
8943290,Customer_29794,USA,2014-05-20,Bronze
3697564,Customer_29795, india ,2019-04-08,Bronze
6279762,Customer_29796,India,2020-06-15,Bronze
3900315,Customer_29797,India,2022-04-13,Silver
3614012,Customer_29798,Canada,2022-06-27,Silver
8263268,Customer_29799,India,2024-08-12,Silver
5359149,Customer_29800,France,2014-02-08,Silver
7308978,Customer_29801,Canada,2019-04-14,Bronze
2900158,Customer_29802,USA,2020-02-28,Bronze
5543245,Customer_29803,Germany,2021-06-15,Bronze
4397788,Customer_29804,India,2015-12-07,Silver
5534475,Customer_29805,India,2022-03-06,Bronze
6225626,Customer_29806,India,2023-04-11,Gold
1980042,Customer_29807,USA,2024-08-01,Platinum
7065327,Customer_29808,India,2016-10-05,Platinum
8113732,Customer_29809,USA,2019-09-30,Gold
9222557,Customer_29810,France,2017-02-14,Silver
5651597,Customer_29811,UK,2017-09-02,Gold
6975195,Customer_29812, usa ,2023-09-12,Bronze
8519547,Customer_29813,USA,2017-11-10,Bronze
3895626,Customer_29814,India,2024-05-09,Bronze
4577734,Customer_29815, india ,2019-04-26,Silver
9576228,Customer_29816, india ,2016-02-19,Gold
9784561,Customer_29817, india ,2020-07-20,Bronze
7054633,customer_29818,Canada,2016-02-05,Bronze
7837341,Customer_29819,USA,2023-09-24,Bronze
2511767,Customer_29820,France,2020-08-12,Bronze
2587926,Customer_29821,India,2019-03-29,Bronze
9774643,Customer_29822,USA,2016-04-28,Gold
7601325,Customer_29823,India,2022-06-19,Silver
8847699,Customer_29824,India,2014-08-13,Bronze
1086478,Customer_29825,Germany,2017-05-15,Silver
7235371,customer_29826,Germany,2017-09-21,Silver
6847303,Customer_29827,USA,2016-04-22,Gold
6230733,Customer_29828,Australia,2019-08-20,Platinum
4808996,Customer_29829,India,2016-05-27,Bronze
9825336,Customer_29830,India,2024-08-02,Gold
1706918,Customer_29831,India,2023-09-29,Bronze
4364134,Customer_29832,Germany,2020-03-03,Gold
4812135,Customer_29833,USA,2019-08-20,Bronze
7761999,Customer_29834,Canada,2014-10-10,Silver
3480466,Customer_29835,Germany,2015-10-02,Bronze
8947767,Customer_29836,India,2016-04-21,Bronze
8111858,Customer_29837,USA,2019-10-29,Bronze
1172895,Customer_29838,France,2017-07-14,Bronze
1100676,Customer_29839,USA,2020-10-12,Platinum
4997226,Customer_29840,India,2023-11-02,Silver
9676818,Customer_29841,USA,2024-06-11,Silver
9615552,Customer_29842, france ,2024-11-12,Gold
2575488,Customer_29843,India,2015-12-18,Bronze
7254299,Customer_29844,USA,2017-02-18,Gold
7643876,Customer_29845,USA,2016-04-13,Gold
4260663,Customer_29846, france ,2022-06-23,Silver
9376903,Customer_29847, usa ,2017-08-03,Bronze
2837203,Customer_29848,UK,2024-07-20,Bronze
9888574,Customer_29849,India,2024-06-11,Bronze
3205468,customer_29850,USA,2014-01-31,Silver
9886787,Customer_29851, india ,2017-08-23,Silver
2929094,Customer_29852,Germany,2022-02-24,Bronze
4727490,Customer_29853,India,2021-06-16,Silver
3371736,Customer_29854,India,2021-09-04,Bronze
1369648,Customer_29855,USA,,Silver
5574376,Customer_29856,India,2017-12-05,Bronze
1135932,Customer_29857,USA,2016-04-18,Bronze
7788838,Customer_29858,Canada,2018-05-21,Gold
9174679,Customer_29859,UK,2020-09-23,Bronze
5343617,Customer_29860,India,2021-04-10,Platinum
7934723,Customer_29861,India,2019-03-16,Bronze
9459878,Customer_29862,Canada,2021-12-28,Bronze
3116067,Customer_29863,Germany,2023-12-30,Bronze
4910351,Customer_29864,USA,2018-08-05,Silver
4448040,Customer_29865,Australia,2014-11-27,Gold
7370807,Customer_29866,Australia,2024-06-09,Bronze
3988041,Customer_29867,India,2024-07-11,Bronze
9181776,Customer_29868,India,2018-02-19,Silver
4856435,Customer_29869,UK,2024-10-17,Silver
7259741,Customer_29870,India,2015-02-25,Bronze
8864559,Customer_29871,India,2018-07-17,Bronze
2364733,Customer_29872,USA,2015-03-30,Silver
8113520,Customer_29873,India,2020-08-11,Bronze
1146736,Customer_29874,India,2023-07-22,Silver
5889802,Customer_29875,India,2018-05-15,Silver
7989627,Customer_29876, usa ,,Silver
2987370,Customer_29877,USA,2019-09-16,Bronze
9286794,Customer_29878,Canada,2022-11-24,Gold
7868550,Customer_29879, india ,2023-06-04,Bronze
5166279,Customer_29880,USA,2017-02-07,Bronze
5865196,Customer_29881,France,2015-06-27,Silver
7862196,Customer_29882,France,2020-07-14,Bronze
8082275,Customer_29883,India,2017-02-14,Platinum
9507788,Customer_29884,India,2014-02-10,Gold
3184445,Customer_29885,USA,2015-10-07,Bronze
9030945,Customer_29886,India,2016-09-19,Gold
1374674,Customer_29887,UK,2020-04-08,Silver
2279828,Customer_29888,India,2024-08-10,Platinum
5901497,Customer_29889,India,2017-12-03,Bronze
9021884,Customer_29890,USA,2017-10-02,Silver
3171504,Customer_29891,India,2022-11-03,Bronze
2177076,Customer_29892,USA,2023-09-10,Bronze
3512872,Customer_29893,India,2020-03-20,Silver
2629079,Customer_29894,France,2018-02-11,Silver
1774426,Customer_29895,India,2018-11-15,Silver
3082164,Customer_29896,India,2022-06-23,Silver
4320003,Customer_29897,USA,2018-12-09,Silver
4428440,Customer_29898,USA,2019-06-14,Bronze
3170442,Customer_29899,USA,2016-01-01,Silver
8171056,Customer_29900,USA,2023-11-28,Gold
1653402,Customer_29901,India,2023-06-15,Gold
4727683,Customer_29902,India,2020-11-23,Silver
8128679,Customer_29903,India,2015-08-02,Gold
9343600,Customer_29904,India,2020-07-07,Silver
4638923,Customer_29905,USA,2023-04-15,Bronze
2347197,Customer_29906,India,2023-01-17,Bronze
1735779,Customer_29907,India,2016-06-29,Silver
5199870,Customer_29908,USA,2023-04-16,Gold
5527282,Customer_29909,India,2015-07-10,Bronze
4605515,Customer_29910,USA,2019-03-16,Gold
8378873,Customer_29911,USA,2023-07-20,Gold
5610356,Customer_29912,USA,2019-05-28,Silver
5457166,Customer_29913,USA,2023-08-08,Gold
1985244,Customer_29914,USA,2020-12-24,Bronze
7284873,Customer_29915,USA,2023-01-28,Bronze
7819838,Customer_29916,USA,2022-03-20,Bronze
9224664,Customer_29917,Australia,2018-12-22,Silver
3832908,Customer_29918,Canada,2015-11-19,Gold
6965945,Customer_29919,India,2020-03-01,Bronze
6196239,Customer_29920, india ,2016-08-02,Bronze
9239202,Customer_29921,India,2021-06-20,Silver
8753476,Customer_29922, india ,2022-03-17,Silver
5114418,Customer_29923,USA,2024-05-27,Bronze
7578971,customer_29924,UK,2014-05-12,Gold
4282922,Customer_29925,Germany,2021-10-02,Gold
3305100,Customer_29926,Germany,2014-11-28,Silver
3084356,Customer_29927,India,2015-05-14,Platinum
6979515,Customer_29928,India,2014-11-27,Silver
9940040,Customer_29929,USA,2018-07-02,Gold
3786401,Customer_29930,India,2014-08-27,Bronze
6420354,Customer_29931, australia ,2015-11-25,Silver
4303454,Customer_29932,USA,2018-05-23,Silver
6056971,Customer_29933,USA,2016-08-15,Silver
9463658,Customer_29934,India,2024-01-10,Silver
8023032,Customer_29935, india ,2022-12-12,Platinum
4007621,Customer_29936,India,2014-10-12,Bronze
9277984,Customer_29937, usa ,2018-08-25,Gold
7128245,Customer_29938,India,2020-08-26,Silver
5951488,Customer_29939,Australia,2014-09-23,Bronze
8639995,Customer_29940,USA,2021-08-25,Bronze
1252550,Customer_29941,France,2015-06-25,Silver
7652730,Customer_29942,India,2020-10-14,Bronze
1994390,Customer_29943,UK,2021-10-19,Silver
1465202,Customer_29944,Canada,2020-11-28,Bronze
5849304,Customer_29945,France,2021-08-16,Platinum
3070015,Customer_29946,UK,2016-04-21,Bronze
2541295,Customer_29947,USA,2023-02-21,Bronze
2942994,customer_29948, india ,2024-01-28,Silver
4055659,Customer_29949,USA,2019-08-03,Silver
7941774,Customer_29950,Germany,2015-12-03,Bronze
8746600,Customer_29951,UK,2024-11-24,Silver
8233949,Customer_29952,Germany,2015-04-21,Bronze
7979503,Customer_29953,India,2014-09-19,Platinum
1364180,Customer_29954,France,2019-09-01,Silver
1056380,Customer_29955, usa ,2017-09-08,Bronze
5777060,customer_29956,USA,2014-08-26,Silver
1074485,Customer_29957,India,2016-06-11,Bronze
8272694,Customer_29958,USA,2019-02-21,Bronze
2659544,Customer_29959,Canada,2018-01-30,Silver
2938553,Customer_29960,India,2023-06-12,Gold
1833558,Customer_29961,UK,2020-06-16,Bronze
8278270,Customer_29962,USA,2016-12-15,Silver
9473326,Customer_29963,USA,2018-02-09,Bronze
1785423,Customer_29964,Germany,2017-05-24,Gold
8921324,Customer_29965,India,2019-07-04,Silver
8654797,Customer_29966,India,2023-07-17,Bronze
4652866,Customer_29967,USA,2020-03-31,Silver
8421278,Customer_29968,India,2022-04-23,Gold
3939970,Customer_29969,Germany,2015-09-03,Bronze
1104051,Customer_29970, india ,2023-01-05,Bronze
4341534,Customer_29971,France,2022-05-04,Gold
3789684,customer_29972,USA,2015-12-16,Silver
8099028,customer_29973, usa ,2017-10-04,Silver
6193411,Customer_29974,India,2020-06-23,Silver
3281975,Customer_29975,USA,2022-12-06,Platinum
7408445,Customer_29976,India,2019-10-22,Silver
3207434,Customer_29977,India,2020-12-18,Bronze
4666506,Customer_29978,India,2019-01-04,Gold
5495343,Customer_29979,USA,2024-08-08,Bronze
6248750,Customer_29980,India,2017-08-17,Gold
3386875,Customer_29981,UK,2019-05-13,Silver
9072961,Customer_29982,India,2020-10-19,Silver
2465712,Customer_29983,India,,Silver
5586007,Customer_29984,USA,2024-07-10,Gold
9289542,Customer_29985,USA,2024-09-28,Gold
4306683,Customer_29986, usa ,2017-04-08,Silver
8506880,Customer_29987,USA,2015-10-21,Bronze
5816115,Customer_29988,India,2024-05-13,Bronze
3320070,Customer_29989, india ,2023-06-09,Bronze
6514526,Customer_29990,India,2020-05-13,Gold
9499139,Customer_29991,India,2017-12-26,Bronze
7908682,Customer_29992,UK,2017-10-28,Silver
9848597,Customer_29993,Canada,2016-08-05,Bronze
7512662,Customer_29994,USA,2022-05-11,Silver
5517907,Customer_29995,Canada,2023-06-27,Silver
8966621,Customer_29996,India,2018-05-11,Gold
8986701,Customer_29997,Canada,2019-10-24,Gold
4897703,Customer_29998,UK,2019-11-07,Gold
6132704,Customer_29999,USA,2017-05-27,Silver
1448580,Customer_30000,France,2022-07-01,Bronze
1359239,Customer_30001,USA,2014-04-03,Bronze
2261531,Customer_30002,UK,2017-06-25,Bronze
4374371,Customer_30003,USA,2017-11-29,Bronze
1849856,Customer_30004,UK,2014-02-08,Silver
1074160,Customer_30005,Canada,2017-06-26,Bronze
5654746,Customer_30006,France,2019-01-21,Bronze
2722344,Customer_30007,India,2023-01-07,Silver
4835321,Customer_30008, usa ,2017-05-24,Silver
7566668,Customer_30009,India,2020-12-02,Silver
3492754,Customer_30010,USA,2017-11-28,Silver
7258604,Customer_30011,India,2017-06-15,Bronze
5808439,Customer_30012,USA,2019-03-04,Bronze
2405576,Customer_30013,India,2022-03-24,Silver
8746652,Customer_30014,India,2016-08-13,Bronze
4609463,Customer_30015,India,2022-12-08,Platinum
3415346,Customer_30016,Germany,2014-03-08,Silver
2851041,Customer_30017,India,2015-04-18,Silver
9074772,Customer_30018,India,2023-02-05,Bronze
8219211,Customer_30019,Germany,2023-07-30,Platinum
2298475,Customer_30020,India,2022-10-20,Gold
1883073,Customer_30021,Germany,2024-03-23,Bronze
6306762,Customer_30022,USA,2021-07-15,Bronze
9004394,Customer_30023,Germany,2023-06-05,Gold
4213914,Customer_30024,UK,2020-04-09,Gold
7127679,Customer_30025,USA,2021-07-03,Silver
9890763,Customer_30026,UK,2017-09-03,Gold
4372404,Customer_30027,USA,2024-06-23,Platinum
4680517,Customer_30028,India,2017-07-25,Silver
7203702,Customer_30029,USA,2021-04-29,Silver
5389668,Customer_30030,USA,2024-07-22,Bronze
6897284,Customer_30031, uk ,2015-11-19,Silver
7160688,Customer_30032, germany ,2016-12-12,Silver
1903575,Customer_30033,Germany,2014-09-25,Silver
2249598,Customer_30034,India,,Silver
2545952,Customer_30035,India,2015-03-07,Gold
7230070,Customer_30036,USA,2022-06-23,Gold
8237398,Customer_30037,USA,2017-09-27,Silver
2031622,Customer_30038,India,2018-05-25,Silver
9345547,Customer_30039,India,2018-04-15,Bronze
4209075,Customer_30040,India,2020-08-02,Gold
3891621,Customer_30041,UK,2019-05-16,Bronze
7913411,Customer_30042,USA,2016-05-02,Bronze
1234929,customer_30043,India,2021-04-19,Silver
8511846,Customer_30044,USA,2019-06-12,Gold
3957039,Customer_30045, usa ,2018-04-04,Silver
8951029,Customer_30046,India,2017-09-14,Bronze
7488221,Customer_30047,Australia,2017-05-08,Silver
3325751,Customer_30048,India,2019-11-06,Bronze
3391531,Customer_30049,India,2017-04-08,Bronze
1518485,Customer_30050,India,2016-01-19,Gold
2619224,Customer_30051,India,2023-07-13,Bronze
6897461,Customer_30052,USA,2016-01-27,Bronze
1916727,Customer_30053,Germany,2017-04-09,Bronze
2650565,Customer_30054,Canada,2023-04-01,Gold
4641119,Customer_30055, india ,2015-05-08,Silver
3341621,Customer_30056,USA,2023-01-15,Bronze
6609739,Customer_30057, germany ,2015-06-24,Bronze
9917909,Customer_30058,USA,2014-08-12,Bronze
6412190,Customer_30059,Australia,2017-10-27,Silver
5738622,Customer_30060,USA,2019-06-16,Silver
5267428,Customer_30061,UK,2016-01-22,Bronze
1092226,Customer_30062, india ,2017-07-10,Bronze
2460462,Customer_30063,Germany,2020-12-12,Silver
1437427,Customer_30064,UK,2015-05-28,Bronze
4485561,Customer_30065,India,2020-07-04,Bronze
2402946,Customer_30066,Canada,2019-09-29,Silver
5159220,Customer_30067,India,2023-09-08,Gold
8994045,Customer_30068,USA,2020-12-12,Bronze
3808113,Customer_30069,India,2019-12-21,Silver
3828490,Customer_30070,USA,2014-11-10,Bronze
1967744,Customer_30071,USA,2022-04-16,Bronze
3552892,Customer_30072,India,2016-08-05,Bronze
3784344,Customer_30073,India,2019-02-11,Gold
7506086,Customer_30074,India,2016-08-26,Bronze
8522068,Customer_30075, france ,2023-12-16,Silver
9573232,Customer_30076, usa ,2019-05-18,Silver
7162195,Customer_30077,India,,Bronze
6609151,Customer_30078,India,2024-07-04,Bronze
2960039,customer_30079,USA,2023-02-09,Silver
5512683,Customer_30080,UK,2017-03-24,Gold
7894085,Customer_30081,France,2014-12-03,Bronze
8468095,Customer_30082,India,2019-05-05,Bronze
2932737,Customer_30083,Germany,2019-06-07,Silver
8607076,Customer_30084,USA,2023-01-27,Silver
7435811,Customer_30085,USA,2018-04-03,Bronze
